t,true_x,true_y,kf_x,kf_y,ekf_x,ekf_y,gps_x,gps_y,gps_valid
32.12,12.1347,-2.13539,12.2567,4.18547,11.5987,-2.31753,0,0,0
32.14,12.1051,-2.23088,12.3266,4.19926,11.5495,-2.4132,0,0,0
32.16,12.0735,-2.32578,12.3965,4.21306,11.4985,-2.50801,0,0,0
32.18,12.0401,-2.42002,12.4664,4.22685,11.4455,-2.60197,0,0,0
32.2,12.0048,-2.51357,12.7027,2.59448,12.3112,-5.67836,13.9033,-9.27605,1
32.22,11.9675,-2.60638,12.7737,2.59759,12.243,-5.87063,0,0,0
32.24,11.9284,-2.69841,12.8447,2.6007,12.1709,-6.06138,0,0,0
32.26,11.8874,-2.7896,12.9157,2.60381,12.0948,-6.25065,0,0,0
32.28,11.8444,-2.8799,12.9866,2.60692,12.0147,-6.43837,0,0,0
32.3,11.7995,-2.96925,13.0576,2.61004,11.9305,-6.6245,0,0,0
32.32,11.7527,-3.05762,13.1286,2.61315,11.8422,-6.80892,0,0,0
32.34,11.704,-3.14496,13.1996,2.61626,11.75,-6.99146,0,0,0
32.36,11.6534,-3.23121,13.2705,2.61937,11.6539,-7.17191,0,0,0
32.38,11.6009,-3.31633,13.3415,2.62248,11.5537,-7.35035,0,0,0
32.4,11.5466,-3.40028,12.2877,1.86376,8.13215,-5.70781,4.17682,-3.62987,1
32.42,11.4904,-3.48301,12.3514,1.86192,7.96883,-5.76583,0,0,0
32.44,11.4325,-3.56451,12.415,1.86009,7.80435,-5.82027,0,0,0
32.46,11.3728,-3.64473,12.4787,1.85826,7.63874,-5.87119,0,0,0
32.48,11.3113,-3.72361,12.5424,1.85643,7.47202,-5.91845,0,0,0
32.5,11.2481,-3.80111,12.6061,1.8546,7.30424,-5.96201,0,0,0
32.52,11.1832,-3.87717,12.6697,1.85277,7.13552,-6.00181,0,0,0
32.54,11.1166,-3.95177,12.7334,1.85094,6.96606,-6.03775,0,0,0
32.56,11.0484,-4.02488,12.7971,1.8491,6.79596,-6.06999,0,0,0
32.58,10.9786,-4.09646,12.8607,1.84727,6.62502,-6.0985,0,0,0
32.6,10.9072,-4.16646,12.4633,1.00428,7.59049,-5.65702,9.1382,-5.06136,1
32.62,10.8342,-4.23484,12.524,0.996987,7.45822,-5.6856,0,0,0
32.64,10.7598,-4.3016,12.5847,0.989698,7.32529,-5.71126,0,0,0
32.66,10.6838,-4.36668,12.6454,0.982408,7.19192,-5.73397,0,0,0
32.68,10.6065,-4.43006,12.706,0.975118,7.05824,-5.75369,0,0,0
32.7,10.5278,-4.49172,12.7667,0.967828,6.9243,-5.77047,0,0,0
32.72,10.4477,-4.55166,12.8274,0.960539,6.79003,-5.7843,0,0,0
32.74,10.3664,-4.60984,12.8881,0.953249,6.65563,-5.79525,0,0,0
32.76,10.2838,-4.66623,12.9488,0.945959,6.52104,-5.80326,0,0,0
32.78,10.2,-4.72081,13.0094,0.93867,6.38638,-5.80833,0,0,0
32.8,10.1151,-4.77358,12.56,0.596112,7.46862,-4.18211,8.8812,-1.8215,1
32.82,10.029,-4.82447,12.6173,0.586647,7.39933,-4.16995,0,0,0
32.84,9.94183,-4.87349,12.6747,0.577182,7.33046,-4.15628,0,0,0
32.86,9.85364,-4.92063,12.7321,0.567717,7.26179,-4.14112,0,0,0
32.88,9.76447,-4.96588,12.7895,0.558252,7.19321,-4.12445,0,0,0
32.9,9.67435,-5.00923,12.8468,0.548786,7.12502,-4.10634,0,0,0
32.92,9.58335,-5.05067,12.9042,0.539321,7.05709,-4.08676,0,0,0
32.94,9.4915,-5.09022,12.9616,0.529856,6.98965,-4.0658,0,0,0
32.96,9.39884,-5.12782,13.0189,0.520391,6.92265,-4.04341,0,0,0
32.98,9.30542,-5.16347,13.0763,0.510926,6.85599,-4.01954,0,0,0
33,9.21127,-5.19718,12.6938,-0.0947791,8.02207,-4.11621,9.52197,-4.39427,1
33.02,9.11645,-5.22894,12.7483,-0.108113,7.99457,-4.10704,0,0,0
33.04,9.021,-5.25876,12.8029,-0.121447,7.96723,-4.0973,0,0,0
33.06,8.92497,-5.28665,12.8574,-0.134781,7.94001,-4.08698,0,0,0
33.08,8.8284,-5.3126,12.9119,-0.148115,7.91298,-4.07611,0,0,0
33.1,8.73133,-5.33662,12.9664,-0.161449,7.88605,-4.06464,0,0,0
33.12,8.6338,-5.35873,13.0209,-0.174784,7.85909,-4.05253,0,0,0
33.14,8.53587,-5.37892,13.0754,-0.188118,7.83217,-4.03979,0,0,0
33.16,8.43755,-5.39721,13.13,-0.201452,7.80542,-4.02648,0,0,0
33.18,8.33891,-5.4136,13.1845,-0.214786,7.77895,-4.01268,0,0,0
33.2,8.23997,-5.42811,12.1397,-2.09053,6.52599,-6.93681,4.21303,-15.5204,1
33.22,8.14077,-5.44071,12.1871,-2.11595,6.46237,-6.94394,0,0,0
33.24,8.04134,-5.45142,12.2345,-2.14137,6.39862,-6.94985,0,0,0
33.26,7.94174,-5.46026,12.2819,-2.16679,6.33468,-6.95457,0,0,0
33.28,7.84198,-5.46722,12.3293,-2.19221,6.27062,-6.95808,0,0,0
33.3,7.74211,-5.47234,12.3767,-2.21763,6.20664,-6.96036,0,0,0
33.32,7.64217,-5.47564,12.4241,-2.24304,6.14253,-6.96145,0,0,0
33.34,7.54218,-5.47711,12.4714,-2.26846,6.07859,-6.9614,0,0,0
33.36,7.44218,-5.4768,12.5188,-2.29388,6.01451,-6.9602,0,0,0
33.38,7.34221,-5.47471,12.5662,-2.3193,5.95063,-6.95786,0,0,0
33.4,7.24228,-5.47087,12.3699,-1.9424,8.01164,-4.95691,10.6129,0.958746,1
33.42,7.14244,-5.46529,12.4157,-1.96521,8.01869,-4.96191,0,0,0
33.44,7.0427,-5.458,12.4615,-1.98802,8.02556,-4.96697,0,0,0
33.46,6.94311,-5.44902,12.5073,-2.01082,8.03231,-4.97212,0,0,0
33.48,6.84368,-5.43838,12.5531,-2.03363,8.03886,-4.97729,0,0,0
33.5,6.74444,-5.42608,12.5989,-2.05644,8.04518,-4.98245,0,0,0
33.52,6.64541,-5.41217,12.6448,-2.07925,8.05153,-4.98782,0,0,0
33.54,6.54663,-5.39665,12.6906,-2.10206,8.05786,-4.99335,0,0,0
33.56,6.4481,-5.37956,12.7364,-2.12487,8.06398,-4.99888,0,0,0
33.58,6.34985,-5.36092,12.7822,-2.14767,8.0702,-5.00466,0,0,0
33.6,6.25191,-5.34075,11.9019,-2.46549,6.79749,-4.68157,5.22414,-4.5928,1
33.62,6.15429,-5.31907,11.9417,-2.49021,6.77288,-4.65736,0,0,0
33.64,6.057,-5.29592,11.9815,-2.51494,6.74863,-4.63276,0,0,0
33.66,5.96008,-5.27132,12.0213,-2.53966,6.72474,-4.6078,0,0,0
33.68,5.86353,-5.2453,12.0611,-2.56438,6.70114,-4.58239,0,0,0
33.7,5.76736,-5.21787,12.1009,-2.5891,6.67787,-4.55659,0,0,0
33.72,5.6716,-5.18906,12.1407,-2.61383,6.65501,-4.53048,0,0,0
33.74,5.57626,-5.15891,12.1805,-2.63855,6.63238,-4.50388,0,0,0
33.76,5.48134,-5.12743,12.2203,-2.66327,6.61018,-4.477,0,0,0
33.78,5.38687,-5.09465,12.2601,-2.68799,6.58852,-4.45003,0,0,0
33.8,5.29285,-5.06058,11.5651,-2.38657,5.92694,-3.22785,6.2664,-0.0347025,1
33.82,5.1993,-5.02525,11.6001,-2.40917,5.89269,-3.15894,0,0,0
33.84,5.10623,-4.98867,11.6351,-2.43178,5.85939,-3.0896,0,0,0
33.86,5.01365,-4.95088,11.6701,-2.45439,5.82709,-3.01993,0,0,0
33.88,4.92156,-4.91191,11.7052,-2.47699,5.79572,-2.94993,0,0,0
33.9,4.82996,-4.87177,11.7402,-2.4996,5.76527,-2.8796,0,0,0
33.92,4.73888,-4.83051,11.7752,-2.52221,5.73571,-2.80891,0,0,0
33.94,4.6483,-4.78813,11.8102,-2.54481,5.70705,-2.73795,0,0,0
33.96,4.55823,-4.74468,11.8453,-2.56742,5.6792,-2.66652,0,0,0
33.98,4.46869,-4.70016,11.8803,-2.59002,5.65222,-2.59484,0,0,0
34,4.37966,-4.65462,11.3224,-2.68008,6.19874,-2.90248,7.04661,-3.16643,1
34.02,4.29116,-4.60807,11.3536,-2.70312,6.18346,-2.84983,0,0,0
34.04,4.20318,-4.56054,11.3847,-2.72616,6.16875,-2.79696,0,0,0
34.06,4.11572,-4.51205,11.4159,-2.74921,6.1546,-2.74379,0,0,0
34.08,4.02878,-4.46263,11.4471,-2.77225,6.14099,-2.6904,0,0,0
34.1,3.94237,-4.4123,11.4783,-2.7953,6.12796,-2.63691,0,0,0
34.12,3.85648,-4.36109,11.5094,-2.81834,6.11551,-2.5834,0,0,0
34.14,3.77112,-4.309,11.5406,-2.84138,6.10355,-2.52949,0,0,0
34.16,3.68629,-4.25606,11.5718,-2.86443,6.09212,-2.47549,0,0,0
34.18,3.60197,-4.20229,11.603,-2.88747,6.0812,-2.42122,0,0,0
34.2,3.51817,-4.14772,10.666,-3.03918,5.46314,-2.79747,3.68489,-3.96702,1
34.22,3.43489,-4.09237,10.6909,-3.06306,5.44303,-2.75288,0,0,0
34.24,3.35212,-4.03626,10.7158,-3.08694,5.42338,-2.70819,0,0,0
34.26,3.26985,-3.97941,10.7407,-3.11082,5.40409,-2.66317,0,0,0
34.28,3.18808,-3.92184,10.7656,-3.1347,5.38512,-2.61784,0,0,0
34.3,3.10681,-3.86358,10.7905,-3.15858,5.36648,-2.5722,0,0,0
34.32,3.02602,-3.80464,10.8154,-3.18246,5.34826,-2.52648,0,0,0
34.34,2.94572,-3.74505,10.8403,-3.20634,5.33044,-2.48066,0,0,0
34.36,2.8659,-3.68481,10.8652,-3.23022,5.31299,-2.43467,0,0,0
34.38,2.78655,-3.62395,10.8901,-3.25409,5.29582,-2.38836,0,0,0
34.4,2.70767,-3.56248,9.38953,-3.45274,3.34724,-2.78878,-1.61071,-4.71295,1
34.42,2.62925,-3.50043,9.40453,-3.47775,3.29762,-2.75707,0,0,0
34.44,2.55128,-3.43782,9.41953,-3.50276,3.24823,-2.72499,0,0,0
34.46,2.47376,-3.37465,9.43453,-3.52777,3.19903,-2.69254,0,0,0
34.48,2.39667,-3.31096,9.44953,-3.55279,3.15004,-2.65974,0,0,0
34.5,2.32,-3.24675,9.46452,-3.5778,3.10136,-2.62669,0,0,0
34.52,2.24376,-3.18204,9.47952,-3.60281,3.05289,-2.59328,0,0,0
34.54,2.16793,-3.11685,9.49452,-3.62782,3.00466,-2.5596,0,0,0
34.56,2.09251,-3.05119,9.50952,-3.65284,2.95643,-2.52546,0,0,0
34.58,2.01748,-2.98508,9.52452,-3.67785,2.90853,-2.49109,0,0,0
34.6,1.94283,-2.91854,8.93812,-3.69273,3.57558,-3.0718,4.60144,-3.61965,1
34.62,1.86856,-2.85157,8.94922,-3.71768,3.55404,-3.05312,0,0,0
34.64,1.79467,-2.7842,8.96031,-3.74262,3.5325,-3.03421,0,0,0
34.66,1.72113,-2.71644,8.97141,-3.76757,3.51108,-3.01519,0,0,0
34.68,1.64794,-2.6483,8.9825,-3.79252,3.48977,-2.99607,0,0,0
34.7,1.57509,-2.57979,8.9936,-3.81746,3.46858,-2.97686,0,0,0
34.72,1.50257,-2.51094,9.0047,-3.84241,3.44764,-2.95772,0,0,0
34.74,1.43037,-2.44174,9.01579,-3.86736,3.42671,-2.93838,0,0,0
34.76,1.35849,-2.37222,9.02689,-3.89231,3.40571,-2.91882,0,0,0
34.78,1.28691,-2.30239,9.03799,-3.91725,3.38476,-2.89911,0,0,0
34.8,1.21562,-2.23226,8.11127,-4.16366,2.95573,-3.72787,1.34868,-5.76065,1
34.82,1.14462,-2.16185,8.11628,-4.19005,2.93911,-3.71952,0,0,0
34.84,1.07389,-2.09115,8.12129,-4.21643,2.92231,-3.71099,0,0,0
34.86,1.00343,-2.0202,8.1263,-4.24282,2.90563,-3.70244,0,0,0
34.88,0.933216,-1.94899,8.13131,-4.2692,2.88905,-3.69386,0,0,0
34.9,0.86325,-1.87754,8.13632,-4.29558,2.87253,-3.68524,0,0,0
34.92,0.79352,-1.80587,8.14133,-4.32197,2.85599,-3.67653,0,0,0
34.94,0.724015,-1.73397,8.14634,-4.34835,2.83941,-3.66774,0,0,0
34.96,0.654728,-1.66186,8.15135,-4.37474,2.82292,-3.65894,0,0,0
34.98,0.585646,-1.58956,8.15636,-4.40112,2.80631,-3.65,0,0,0
35,0.51676,-1.51707,7.39313,-4.60712,2.70584,-4.25118,1.85328,-5.90234,1
35.02,0.448062,-1.4444,7.39315,-4.63467,2.69654,-4.24807,0,0,0
35.04,0.379543,-1.37157,7.39318,-4.66222,2.68733,-4.24496,0,0,0
35.06,0.311194,-1.29857,7.3932,-4.68977,2.67795,-4.24177,0,0,0
35.08,0.243004,-1.22543,7.39323,-4.71732,2.66866,-4.23858,0,0,0
35.1,0.174963,-1.15214,7.39326,-4.74487,2.65924,-4.23533,0,0,0
35.12,0.107063,-1.07873,7.39328,-4.77242,2.64975,-4.23202,0,0,0
35.14,0.0392926,-1.0052,7.39331,-4.79997,2.64011,-4.22865,0,0,0
35.16,-0.0283567,-0.931552,7.39333,-4.82752,2.63055,-4.22528,0,0,0
35.18,-0.0958495,-0.857764,7.39336,-4.85507,2.62107,-4.22192,0,0,0
35.2,-0.163149,-0.783799,6.579,-4.45184,1.50073,-3.23254,0.7065,-1.34547,1
35.22,-0.230254,-0.709658,6.57375,-4.47659,1.44934,-3.20962,0,0,0
35.24,-0.297166,-0.635342,6.56849,-4.50135,1.39788,-3.1865,0,0,0
35.26,-0.363884,-0.560853,6.56323,-4.5261,1.34645,-3.16323,0,0,0
35.28,-0.430408,-0.48619,6.55797,-4.55085,1.29526,-3.1399,0,0,0
35.3,-0.496738,-0.411355,6.55271,-4.57561,1.24443,-3.11655,0,0,0
35.32,-0.562874,-0.336348,6.54745,-4.60036,1.1937,-3.09308,0,0,0
35.34,-0.628814,-0.261169,6.5422,-4.62512,1.14289,-3.06942,0,0,0
35.36,-0.694559,-0.185819,6.53694,-4.64987,1.09214,-3.04563,0,0,0
35.38,-0.760108,-0.110299,6.53168,-4.67463,1.04156,-3.02177,0,0,0
35.4,-0.82546,-0.0346076,4.99412,-3.74052,-2.62165,-0.554932,-6.05532,3.17383,1
35.42,-0.890614,0.041254,4.97892,-3.75905,-2.77987,-0.440709,0,0,0
35.44,-0.955708,0.117166,4.96372,-3.77759,-2.9378,-0.326068,0,0,0
35.46,-1.02089,0.193005,4.94851,-3.79612,-3.09586,-0.211532,0,0,0
35.48,-1.08616,0.268767,4.93331,-3.81465,-3.25408,-0.0971744,0,0,0
35.5,-1.15152,0.344448,4.91811,-3.83318,-3.41246,0.0170289,0,0,0
35.52,-1.21699,0.420038,4.90291,-3.85172,-3.57092,0.130916,0,0,0
35.54,-1.28258,0.495527,4.88771,-3.87025,-3.72961,0.244614,0,0,0
35.56,-1.34828,0.570911,4.87251,-3.88878,-3.88858,0.358127,0,0,0
35.58,-1.41411,0.646188,4.85731,-3.90731,-4.04777,0.471365,0,0,0
35.6,-1.48007,0.721348,4.01227,-2.68001,-3.1194,3.26753,-1.97167,6.30368,1
35.62,-1.54618,0.79638,3.99169,-2.69046,-3.14736,3.4824,0,0,0
35.64,-1.61244,0.871281,3.9711,-2.70091,-3.1758,3.69729,0,0,0
35.66,-1.67884,0.946049,3.95051,-2.71136,-3.20466,3.91226,0,0,0
35.68,-1.74541,1.02067,3.92993,-2.72181,-3.23396,4.12722,0,0,0
35.7,-1.81215,1.09514,3.90934,-2.73226,-3.26377,4.34197,0,0,0
35.72,-1.87907,1.16945,3.88876,-2.74271,-3.29407,4.55662,0,0,0
35.74,-1.94618,1.24359,3.86817,-2.75315,-3.32486,4.77107,0,0,0
35.76,-2.01347,1.31756,3.84758,-2.7636,-3.35621,4.98541,0,0,0
35.78,-2.08096,1.39135,3.827,-2.77405,-3.38811,5.19959,0,0,0
35.8,-2.14866,1.46495,3.62126,-2.58829,-0.738864,2.66863,2.2861,-1.17345,1
35.82,-2.21657,1.53835,3.59947,-2.59747,-0.745416,2.75747,0,0,0
35.84,-2.28471,1.61154,3.57768,-2.60664,-0.752265,2.84635,0,0,0
35.86,-2.35309,1.68451,3.55589,-2.61582,-0.759387,2.93527,0,0,0
35.88,-2.42171,1.75725,3.53411,-2.625,-0.766806,3.02413,0,0,0
35.9,-2.49059,1.82975,3.51232,-2.63417,-0.774557,3.11307,0,0,0
35.92,-2.55974,1.90199,3.49053,-2.64335,-0.782622,3.20192,0,0,0
35.94,-2.62916,1.97396,3.46875,-2.65252,-0.791007,3.29073,0,0,0
35.96,-2.69887,2.04566,3.44696,-2.6617,-0.799728,3.37947,0,0,0
35.98,-2.76887,2.11708,3.42517,-2.67087,-0.808829,3.46835,0,0,0
36,-2.83917,2.18819,2.35385,-2.51535,-2.70732,1.27322,-5.21433,-1.32774,1
36.02,-2.90978,2.259,2.32525,-2.52346,-2.73084,1.30509,0,0,0
36.04,-2.98072,2.32949,2.29666,-2.53157,-2.75454,1.33693,0,0,0
36.06,-3.05198,2.39964,2.26806,-2.53967,-2.77843,1.36867,0,0,0
36.08,-3.12358,2.46945,2.23946,-2.54778,-2.80231,1.40008,0,0,0
36.1,-3.19553,2.53891,2.21086,-2.55589,-2.8264,1.43143,0,0,0
36.12,-3.26782,2.60799,2.18227,-2.56399,-2.85081,1.46284,0,0,0
36.14,-3.3405,2.67669,2.15367,-2.5721,-2.87531,1.49403,0,0,0
36.16,-3.41356,2.74496,2.12507,-2.58021,-2.9001,1.52522,0,0,0
36.18,-3.48702,2.81281,2.09647,-2.58831,-2.92517,1.55638,0,0,0
36.2,-3.56089,2.88022,0.802726,-2.08368,-4.91442,1.89621,-8.32028,1.61368,1
36.22,-3.63518,2.94715,0.765919,-2.08846,-4.98231,1.93845,0,0,0
36.24,-3.70992,3.0136,0.729112,-2.09324,-5.05052,1.98028,0,0,0
36.26,-3.78511,3.07952,0.692305,-2.09802,-5.11916,2.02175,0,0,0
36.28,-3.86079,3.14489,0.655498,-2.1028,-5.18821,2.06275,0,0,0
36.3,-3.93696,3.20968,0.618691,-2.10758,-5.25767,2.1033,0,0,0
36.32,-4.01364,3.27386,0.581884,-2.11236,-5.32744,2.14333,0,0,0
36.34,-4.09085,3.33741,0.545077,-2.11714,-5.39742,2.18274,0,0,0
36.36,-4.16862,3.40027,0.50827,-2.12192,-5.46777,2.22159,0,0,0
36.38,-4.24697,3.46242,0.471463,-2.1267,-5.53835,2.25974,0,0,0
36.4,-4.3259,3.52382,0.382372,-2.14237,-3.10786,0.0967173,0.00534458,-2.2209,1
36.42,-4.40544,3.58442,0.345225,-2.14722,-3.08287,0.0803351,0,0,0
36.44,-4.48563,3.64416,0.308079,-2.15207,-3.05772,0.0642058,0,0,0
36.46,-4.56649,3.703,0.270933,-2.15692,-3.03248,0.0484069,0,0,0
36.48,-4.64804,3.76088,0.233787,-2.16177,-3.00704,0.032874,0,0,0
36.5,-4.7303,3.81773,0.196641,-2.16662,-2.98152,0.0177145,0,0,0
36.52,-4.8133,3.87351,0.159495,-2.17147,-2.95568,0.00280272,0,0,0
36.54,-4.89706,3.92814,0.122348,-2.17632,-2.92967,-0.0117414,0,0,0
36.56,-4.98159,3.98157,0.0852021,-2.18117,-2.90339,-0.0259579,0,0,0
36.58,-5.06693,4.0337,0.048056,-2.18602,-2.8768,-0.0398533,0,0,0
36.6,-5.15308,4.08447,-0.306731,-1.14589,-3.55504,1.96396,-2.59724,6.38949,1
36.62,-5.24004,4.13383,-0.345939,-1.14396,-3.57839,1.98113,0,0,0
36.64,-5.32783,4.18171,-0.385146,-1.14203,-3.60199,1.99789,0,0,0
36.66,-5.41645,4.22804,-0.424353,-1.1401,-3.62582,2.01421,0,0,0
36.68,-5.50591,4.27274,-0.463561,-1.13817,-3.65001,2.03014,0,0,0
36.7,-5.59618,4.31576,-0.502768,-1.13624,-3.6746,2.04569,0,0,0
36.72,-5.68725,4.35705,-0.541975,-1.13431,-3.69946,2.06076,0,0,0
36.74,-5.77911,4.39656,-0.581182,-1.13238,-3.7247,2.07541,0,0,0
36.76,-5.87174,4.43424,-0.62039,-1.13045,-3.7502,2.08955,0,0,0
36.78,-5.96512,4.47002,-0.659597,-1.12852,-3.77596,2.10317,0,0,0
36.8,-6.05922,4.50387,-1.14897,-0.172991,-4.63353,3.53814,-4.39514,6.70339,1
36.82,-6.15401,4.53572,-1.1911,-0.164873,-4.69746,3.58117,0,0,0
36.84,-6.24945,4.56554,-1.23323,-0.156755,-4.7623,3.62285,0,0,0
36.86,-6.34551,4.59332,-1.27536,-0.148636,-4.82812,3.66322,0,0,0
36.88,-6.44215,4.61904,-1.31749,-0.140518,-4.89494,3.70228,0,0,0
36.9,-6.53932,4.64266,-1.35961,-0.1324,-4.96253,3.73988,0,0,0
36.92,-6.63697,4.66417,-1.40174,-0.124282,-5.03069,3.77589,0,0,0
36.94,-6.73508,4.68352,-1.44387,-0.116164,-5.09951,3.81037,0,0,0
36.96,-6.83361,4.70064,-1.486,-0.108046,-5.16926,3.84334,0,0,0
36.98,-6.93249,4.71554,-1.52813,-0.099928,-5.23965,3.87469,0,0,0
37,-7.03167,4.72826,-2.63883,0.773465,-7.70071,5.41463,-10.3443,7.01297,1
37.02,-7.13112,4.73876,-2.68789,0.787198,-7.85763,5.4756,0,0,0
37.04,-7.23077,4.74702,-2.73696,0.800931,-8.01601,5.53309,0,0,0
37.06,-7.33059,4.75303,-2.78602,0.814663,-8.17557,5.58693,0,0,0
37.08,-7.43052,4.75678,-2.83508,0.828396,-8.33619,5.63715,0,0,0
37.1,-7.53051,4.75824,-2.88414,0.842129,-8.49803,5.68369,0,0,0
37.12,-7.6305,4.75741,-2.9332,0.855861,-8.6611,5.72654,0,0,0
37.14,-7.73045,4.7543,-2.98227,0.869594,-8.82508,5.76563,0,0,0
37.16,-7.8303,4.74895,-3.03133,0.883327,-8.98978,5.80098,0,0,0
37.18,-7.93001,4.74133,-3.08039,0.897059,-9.15532,5.83261,0,0,0
37.2,-8.02952,4.73144,-3.9269,0.477601,-9.17265,2.22895,-9.67729,-2.64615,1
37.22,-8.12877,4.71926,-3.98114,0.488523,-9.25898,2.14327,0,0,0
37.24,-8.22772,4.70484,-4.03537,0.499444,-9.3433,2.05566,0,0,0
37.26,-8.32633,4.6882,-4.08961,0.510366,-9.42565,1.96607,0,0,0
37.28,-8.42453,4.66933,-4.14385,0.521288,-9.50591,1.87465,0,0,0
37.3,-8.52227,4.64822,-4.19808,0.53221,-9.58408,1.78141,0,0,0
37.32,-8.61952,4.62493,-4.25232,0.543132,-9.66016,1.68639,0,0,0
37.34,-8.71622,4.59946,-4.30656,0.554053,-9.73407,1.58975,0,0,0
37.36,-8.81233,4.57184,-4.36079,0.564975,-9.80591,1.49133,0,0,0
37.38,-8.90779,4.54205,-4.41503,0.575897,-9.87552,1.3913,0,0,0
37.4,-9.00256,4.51014,-5.00039,0.756226,-9.5066,1.54619,-8.83032,1.97782,1
37.42,-9.0966,4.47615,-5.05807,0.768247,-9.56715,1.46121,0,0,0
37.44,-9.18986,4.44007,-5.11575,0.780268,-9.62573,1.37502,0,0,0
37.46,-9.2823,4.40192,-5.17344,0.792289,-9.68232,1.28765,0,0,0
37.48,-9.37387,4.36174,-5.23112,0.80431,-9.73696,1.19898,0,0,0
37.5,-9.46454,4.31957,-5.2888,0.816331,-9.78973,1.109,0,0,0
37.52,-9.55427,4.27543,-5.34649,0.828352,-9.84056,1.01785,0,0,0
37.54,-9.64301,4.22934,-5.40417,0.840373,-9.88948,0.925402,0,0,0
37.56,-9.73075,4.18137,-5.46185,0.852394,-9.9365,0.831787,0,0,0
37.58,-9.81743,4.13151,-5.51953,0.864415,-9.9815,0.73717,0,0,0
37.6,-9.90302,4.07979,-5.60759,1.16194,-8.32803,1.77469,-5.82657,3.22075,1
37.62,-9.98748,4.02626,-5.66547,1.17582,-8.33913,1.74966,0,0,0
37.64,-10.0708,3.97095,-5.72335,1.18969,-8.34977,1.72424,0,0,0
37.66,-10.1529,3.91389,-5.78123,1.20357,-8.35987,1.6986,0,0,0
37.68,-10.2338,3.85513,-5.83911,1.21744,-8.36941,1.6728,0,0,0
37.7,-10.3135,3.7947,-5.89699,1.23131,-8.37839,1.64683,0,0,0
37.72,-10.3919,3.73264,-5.95487,1.24519,-8.38682,1.6207,0,0,0
37.74,-10.469,3.66896,-6.01275,1.25906,-8.39475,1.59424,0,0,0
37.76,-10.5448,3.60371,-6.07063,1.27293,-8.40212,1.56765,0,0,0
37.78,-10.6192,3.53695,-6.12851,1.28681,-8.40892,1.54101,0,0,0
37.8,-10.6923,3.46868,-6.71849,1.70691,-8.86652,2.60434,-10.5555,4.63622,1
37.82,-10.764,3.39897,-6.77982,1.72342,-8.8711,2.59503,0,0,0
37.84,-10.8343,3.32785,-6.84115,1.73993,-8.87554,2.58555,0,0,0
37.86,-10.9032,3.25535,-6.90249,1.75644,-8.87982,2.57593,0,0,0
37.88,-10.9706,3.18151,-6.96382,1.77295,-8.88399,2.56602,0,0,0
37.9,-11.0366,3.10636,-7.02515,1.78946,-8.88795,2.55607,0,0,0
37.92,-11.1011,3.02996,-7.08648,1.80597,-8.89175,2.54596,0,0,0
37.94,-11.1641,2.95232,-7.14782,1.82248,-8.8953,2.53594,0,0,0
37.96,-11.2256,2.87349,-7.20915,1.83899,-8.89858,2.52604,0,0,0
37.98,-11.2856,2.79349,-7.27048,1.8555,-8.90166,2.51613,0,0,0
38,-11.3441,2.71236,-7.91816,1.93641,-9.82528,2.11706,-12.1463,2.40084,1
38.02,-11.401,2.63016,-7.9833,1.95334,-9.84074,2.08084,0,0,0
38.04,-11.4564,2.5469,-8.04843,1.97027,-9.8555,2.04439,0,0,0
38.06,-11.5103,2.46263,-8.11357,1.98719,-9.86961,2.00758,0,0,0
38.08,-11.5625,2.37737,-8.17871,2.00412,-9.88299,1.97062,0,0,0
38.1,-11.6132,2.29117,-8.24385,2.02105,-9.89564,1.93352,0,0,0
38.12,-11.6623,2.20406,-8.30898,2.03798,-9.90769,1.89605,0,0,0
38.14,-11.7099,2.11609,-8.37412,2.0549,-9.91902,1.85848,0,0,0
38.16,-11.7558,2.02728,-8.43926,2.07183,-9.92966,1.82075,0,0,0
38.18,-11.8002,1.93765,-8.5044,2.08876,-9.93965,1.78277,0,0,0
38.2,-11.8429,1.84725,-8.65998,1.68462,-10.1027,0.472329,-9.31219,-1.35172,1
38.22,-11.884,1.7561,-8.7257,1.69881,-10.1115,0.394143,0,0,0
38.24,-11.9236,1.66424,-8.79143,1.71301,-10.1189,0.315844,0,0,0
38.26,-11.9615,1.57172,-8.85715,1.7272,-10.125,0.237609,0,0,0
38.28,-11.9978,1.47856,-8.92288,1.7414,-10.1297,0.159188,0,0,0
38.3,-12.0326,1.38479,-8.9886,1.75559,-10.133,0.0807185,0,0,0
38.32,-12.0657,1.29044,-9.05433,1.76979,-10.135,0.00238698,0,0,0
38.34,-12.0972,1.19554,-9.12005,1.78398,-10.1356,-0.0760374,0,0,0
38.36,-12.1271,1.10012,-9.18578,1.79818,-10.1349,-0.154617,0,0,0
38.38,-12.1554,1.0042,-9.2515,1.81237,-10.1328,-0.233384,0,0,0
38.4,-12.1821,0.907831,-9.92255,1.36133,-11.4022,-1.3481,-14.2876,-1.9935,1
38.42,-12.2072,0.811025,-9.9922,1.37251,-11.4341,-1.46427,0,0,0
38.44,-12.2306,0.713815,-10.0619,1.38368,-11.4641,-1.58093,0,0,0
38.46,-12.2525,0.616229,-10.1315,1.39486,-11.4921,-1.69812,0,0,0
38.48,-12.2727,0.518296,-10.2012,1.40604,-11.5182,-1.81574,0,0,0
