time,velocity_kph,target_kph,command
27.9400,112.0085,120.0000,0.7492
27.9500,112.0529,120.0000,0.7462
27.9600,112.0971,120.0000,0.7432
27.9700,112.1411,120.0000,0.7402
27.9800,112.1849,120.0000,0.7372
27.9900,112.2284,120.0000,0.7342
28.0000,112.2717,120.0000,0.7313
28.0100,112.3148,120.0000,0.7283
28.0200,112.3577,120.0000,0.7254
28.0300,112.4004,120.0000,0.7225
28.0400,112.4428,120.0000,0.7196
28.0500,112.4850,120.0000,0.7167
28.0600,112.5271,120.0000,0.7139
28.0700,112.5689,120.0000,0.7110
28.0800,112.6105,120.0000,0.7082
28.0900,112.6519,120.0000,0.7054
28.1000,112.6930,120.0000,0.7026
28.1100,112.7340,120.0000,0.6998
28.1200,112.7748,120.0000,0.6970
28.1300,112.8153,120.0000,0.6942
28.1400,112.8557,120.0000,0.6915
28.1500,112.8959,120.0000,0.6888
28.1600,112.9358,120.0000,0.6860
28.1700,112.9756,120.0000,0.6833
28.1800,113.0151,120.0000,0.6806
28.1900,113.0545,120.0000,0.6780
28.2000,113.0936,120.0000,0.6753
28.2100,113.1326,120.0000,0.6726
28.2200,113.1713,120.0000,0.6700
28.2300,113.2099,120.0000,0.6674
28.2400,113.2482,120.0000,0.6648
28.2500,113.2864,120.0000,0.6622
28.2600,113.3244,120.0000,0.6596
28.2700,113.3622,120.0000,0.6570
28.2800,113.3998,120.0000,0.6544
28.2900,113.4372,120.0000,0.6519
28.3000,113.4744,120.0000,0.6494
28.3100,113.5114,120.0000,0.6468
28.3200,113.5483,120.0000,0.6443
28.3300,113.5849,120.0000,0.6418
28.3400,113.6214,120.0000,0.6394
28.3500,113.6577,120.0000,0.6369
28.3600,113.6938,120.0000,0.6344
28.3700,113.7297,120.0000,0.6320
28.3800,113.7655,120.0000,0.6295
28.3900,113.8010,120.0000,0.6271
28.4000,113.8364,120.0000,0.6247
28.4100,113.8716,120.0000,0.6223
28.4200,113.9067,120.0000,0.6199
28.4300,113.9415,120.0000,0.6176
28.4400,113.9762,120.0000,0.6152
28.4500,114.0107,120.0000,0.6128
28.4600,114.0450,120.0000,0.6105
28.4700,114.0792,120.0000,0.6082
28.4800,114.1131,120.0000,0.6059
28.4900,114.1469,120.0000,0.6036
28.5000,114.1806,120.0000,0.6013
28.5100,114.2140,120.0000,0.5990
28.5200,114.2473,120.0000,0.5967
28.5300,114.2805,120.0000,0.5945
28.5400,114.3134,120.0000,0.5922
28.5500,114.3462,120.0000,0.5900
28.5600,114.3789,120.0000,0.5878
28.5700,114.4113,120.0000,0.5856
28.5800,114.4436,120.0000,0.5834
28.5900,114.4758,120.0000,0.5812
28.6000,114.5078,120.0000,0.5790
28.6100,114.5396,120.0000,0.5768
28.6200,114.5712,120.0000,0.5747
28.6300,114.6027,120.0000,0.5725
28.6400,114.6341,120.0000,0.5704
28.6500,114.6652,120.0000,0.5683
28.6600,114.6963,120.0000,0.5662
28.6700,114.7271,120.0000,0.5641
28.6800,114.7578,120.0000,0.5620
28.6900,114.7884,120.0000,0.5599
28.7000,114.8188,120.0000,0.5578
28.7100,114.8490,120.0000,0.5558
28.7200,114.8791,120.0000,0.5537
28.7300,114.9091,120.0000,0.5517
28.7400,114.9389,120.0000,0.5496
28.7500,114.9685,120.0000,0.5476
28.7600,114.9980,120.0000,0.5456
28.7700,115.0273,120.0000,0.5436
28.7800,115.0565,120.0000,0.5416
28.7900,115.0856,120.0000,0.5397
28.8000,115.1145,120.0000,0.5377
28.8100,115.1432,120.0000,0.5357
28.8200,115.1718,120.0000,0.5338
28.8300,115.2003,120.0000,0.5318
28.8400,115.2286,120.0000,0.5299
28.8500,115.2568,120.0000,0.5280
28.8600,115.2848,120.0000,0.5261
28.8700,115.3127,120.0000,0.5242
28.8800,115.3405,120.0000,0.5223
28.8900,115.3681,120.0000,0.5204
28.9000,115.3956,120.0000,0.5186
28.9100,115.4229,120.0000,0.5167
28.9200,115.4501,120.0000,0.5148
28.9300,115.4772,120.0000,0.5130
28.9400,115.5041,120.0000,0.5112
28.9500,115.5309,120.0000,0.5093
28.9600,115.5575,120.0000,0.5075
28.9700,115.5841,120.0000,0.5057
28.9800,115.6104,120.0000,0.5039
28.9900,115.6367,120.0000,0.5021
29.0000,115.6628,120.0000,0.5004
29.0100,115.6888,120.0000,0.4986
29.0200,115.7147,120.0000,0.4968
29.0300,115.7404,120.0000,0.4951
29.0400,115.7660,120.0000,0.4933
29.0500,115.7914,120.0000,0.4916
29.0600,115.8168,120.0000,0.4899
29.0700,115.8420,120.0000,0.4882
29.0800,115.8671,120.0000,0.4865
29.0900,115.8920,120.0000,0.4848
29.1000,115.9169,120.0000,0.4831
29.1100,115.9416,120.0000,0.4814
29.1200,115.9661,120.0000,0.4797
29.1300,115.9906,120.0000,0.4780
29.1400,116.0149,120.0000,0.4764
29.1500,116.0391,120.0000,0.4747
29.1600,116.0632,120.0000,0.4731
29.1700,116.0872,120.0000,0.4715
29.1800,116.1110,120.0000,0.4698
29.1900,116.1348,120.0000,0.4682
29.2000,116.1584,120.0000,0.4666
29.2100,116.1818,120.0000,0.4650
29.2200,116.2052,120.0000,0.4634
29.2300,116.2285,120.0000,0.4619
29.2400,116.2516,120.0000,0.4603
29.2500,116.2746,120.0000,0.4587
29.2600,116.2975,120.0000,0.4572
29.2700,116.3203,120.0000,0.4556
29.2800,116.3430,120.0000,0.4541
29.2900,116.3655,120.0000,0.4525
29.3000,116.3879,120.0000,0.4510
29.3100,116.4103,120.0000,0.4495
29.3200,116.4325,120.0000,0.4480
29.3300,116.4546,120.0000,0.4465
29.3400,116.4766,120.0000,0.4450
29.3500,116.4985,120.0000,0.4435
29.3600,116.5202,120.0000,0.4420
29.3700,116.5419,120.0000,0.4405
29.3800,116.5634,120.0000,0.4391
29.3900,116.5849,120.0000,0.4376
29.4000,116.6062,120.0000,0.4361
29.4100,116.6274,120.0000,0.4347
29.4200,116.6485,120.0000,0.4333
29.4300,116.6696,120.0000,0.4318
29.4400,116.6905,120.0000,0.4304
29.4500,116.7113,120.0000,0.4290
29.4600,116.7320,120.0000,0.4276
29.4700,116.7525,120.0000,0.4262
29.4800,116.7730,120.0000,0.4248
29.4900,116.7934,120.0000,0.4234
29.5000,116.8137,120.0000,0.4220
29.5100,116.8339,120.0000,0.4206
29.5200,116.8539,120.0000,0.4193
29.5300,116.8739,120.0000,0.4179
29.5400,116.8938,120.0000,0.4166
29.5500,116.9136,120.0000,0.4152
29.5600,116.9332,120.0000,0.4139
29.5700,116.9528,120.0000,0.4125
29.5800,116.9723,120.0000,0.4112
29.5900,116.9917,120.0000,0.4099
29.6000,117.0109,120.0000,0.4086
29.6100,117.0301,120.0000,0.4073
29.6200,117.0492,120.0000,0.4060
29.6300,117.0682,120.0000,0.4047
29.6400,117.0871,120.0000,0.4034
29.6500,117.1059,120.0000,0.4021
29.6600,117.1246,120.0000,0.4009
29.6700,117.1432,120.0000,0.3996
29.6800,117.1617,120.0000,0.3983
29.6900,117.1801,120.0000,0.3971
29.7000,117.1984,120.0000,0.3958
29.7100,117.2167,120.0000,0.3946
29.7200,117.2348,120.0000,0.3934
29.7300,117.2529,120.0000,0.3921
29.7400,117.2708,120.0000,0.3909
29.7500,117.2887,120.0000,0.3897
29.7600,117.3065,120.0000,0.3885
29.7700,117.3242,120.0000,0.3873
29.7800,117.3418,120.0000,0.3861
29.7900,117.3593,120.0000,0.3849
29.8000,117.3767,120.0000,0.3837
29.8100,117.3940,120.0000,0.3825
29.8200,117.4113,120.0000,0.3813
29.8300,117.4284,120.0000,0.3802
29.8400,117.4455,120.0000,0.3790
29.8500,117.4625,120.0000,0.3779
29.8600,117.4794,120.0000,0.3767
29.8700,117.4962,120.0000,0.3756
29.8800,117.5129,120.0000,0.3744
29.8900,117.5296,120.0000,0.3733
29.9000,117.5462,120.0000,0.3722
29.9100,117.5626,120.0000,0.3710
29.9200,117.5790,120.0000,0.3699
29.9300,117.5953,120.0000,0.3688
29.9400,117.6116,120.0000,0.3677
29.9500,117.6277,120.0000,0.3666
29.9600,117.6438,120.0000,0.3655
29.9700,117.6598,120.0000,0.3644
29.9800,117.6757,120.0000,0.3633
29.9900,117.6915,120.0000,0.3623
30.0000,117.7072,120.0000,0.3612
30.0100,117.7229,120.0000,0.3601
30.0200,117.7385,120.0000,0.3591
30.0300,117.7540,120.0000,0.3580
30.0400,117.7694,120.0000,0.3570
30.0500,117.7848,120.0000,0.3559
30.0600,117.8001,120.0000,0.3549
30.0700,117.8153,120.0000,0.3538
30.0800,117.8304,120.0000,0.3528
30.0900,117.8454,120.0000,0.3518
30.1000,117.8604,120.0000,0.3508
30.1100,117.8753,120.0000,0.3498
30.1200,117.8901,120.0000,0.3488
30.1300,117.9048,120.0000,0.3477
30.1400,117.9195,120.0000,0.3468
30.1500,117.9341,120.0000,0.3458
30.1600,117.9486,120.0000,0.3448
30.1700,117.9631,120.0000,0.3438
30.1800,117.9774,120.0000,0.3428
30.1900,117.9917,120.0000,0.3418
30.2000,118.0060,120.0000,0.3409
30.2100,118.0201,120.0000,0.3399
30.2200,118.0342,120.0000,0.3389
30.2300,118.0482,120.0000,0.3380
30.2400,118.0622,120.0000,0.3370
30.2500,118.0760,120.0000,0.3361
30.2600,118.0898,120.0000,0.3352
30.2700,118.1036,120.0000,0.3342
30.2800,118.1172,120.0000,0.3333
30.2900,118.1308,120.0000,0.3324
30.3000,118.1444,120.0000,0.3314
30.3100,118.1578,120.0000,0.3305
30.3200,118.1712,120.0000,0.3296
30.3300,118.1845,120.0000,0.3287
30.3400,118.1978,120.0000,0.3278
30.3500,118.2110,120.0000,0.3269
30.3600,118.2241,120.0000,0.3260
30.3700,118.2371,120.0000,0.3251
30.3800,118.2501,120.0000,0.3242
30.3900,118.2631,120.0000,0.3234
30.4000,118.2759,120.0000,0.3225
30.4100,118.2887,120.0000,0.3216
30.4200,118.3014,120.0000,0.3208
30.4300,118.3141,120.0000,0.3199
30.4400,118.3267,120.0000,0.3190
30.4500,118.3392,120.0000,0.3182
30.4600,118.3517,120.0000,0.3173
30.4700,118.3641,120.0000,0.3165
30.4800,118.3765,120.0000,0.3156
30.4900,118.3888,120.0000,0.3148
30.5000,118.4010,120.0000,0.3140
30.5100,118.4131,120.0000,0.3132
30.5200,118.4252,120.0000,0.3123
30.5300,118.4373,120.0000,0.3115
30.5400,118.4493,120.0000,0.3107
30.5500,118.4612,120.0000,0.3099
30.5600,118.4730,120.0000,0.3091
30.5700,118.4848,120.0000,0.3083
30.5800,118.4966,120.0000,0.3075
30.5900,118.5082,120.0000,0.3067
30.6000,118.5199,120.0000,0.3059
30.6100,118.5314,120.0000,0.3051
30.6200,118.5429,120.0000,0.3043
30.6300,118.5544,120.0000,0.3035
30.6400,118.5658,120.0000,0.3028
30.6500,118.5771,120.0000,0.3020
30.6600,118.5884,120.0000,0.3012
30.6700,118.5996,120.0000,0.3005
30.6800,118.6107,120.0000,0.2997
30.6900,118.6218,120.0000,0.2990
30.7000,118.6329,120.0000,0.2982
30.7100,118.6439,120.0000,0.2975
30.7200,118.6548,120.0000,0.2967
30.7300,118.6657,120.0000,0.2960
30.7400,118.6765,120.0000,0.2952
30.7500,118.6873,120.0000,0.2945
30.7600,118.6980,120.0000,0.2938
30.7700,118.7087,120.0000,0.2930
30.7800,118.7193,120.0000,0.2923
30.7900,118.7298,120.0000,0.2916
30.8000,118.7403,120.0000,0.2909
30.8100,118.7508,120.0000,0.2902
30.8200,118.7612,120.0000,0.2895
30.8300,118.7715,120.0000,0.2888
30.8400,118.7818,120.0000,0.2881
30.8500,118.7920,120.0000,0.2874
30.8600,118.8022,120.0000,0.2867
30.8700,118.8124,120.0000,0.2860
30.8800,118.8225,120.0000,0.2853
30.8900,118.8325,120.0000,0.2846
30.9000,118.8425,120.0000,0.2839
30.9100,118.8524,120.0000,0.2833
30.9200,118.8623,120.0000,0.2826
30.9300,118.8721,120.0000,0.2819
30.9400,118.8819,120.0000,0.2813
30.9500,118.8916,120.0000,0.2806
30.9600,118.9013,120.0000,0.2799
30.9700,118.9109,120.0000,0.2793
30.9800,118.9205,120.0000,0.2786
30.9900,118.9301,120.0000,0.2780
31.0000,118.9396,120.0000,0.2773
31.0100,118.9490,120.0000,0.2767
31.0200,118.9584,120.0000,0.2760
31.0300,118.9677,120.0000,0.2754
31.0400,118.9770,120.0000,0.2748
31.0500,118.9863,120.0000,0.2741
31.0600,118.9955,120.0000,0.2735
31.0700,119.0047,120.0000,0.2729
31.0800,119.0138,120.0000,0.2723
31.0900,119.0228,120.0000,0.2717
31.1000,119.0319,120.0000,0.2710
31.1100,119.0408,120.0000,0.2704
31.1200,119.0498,120.0000,0.2698
31.1300,119.0586,120.0000,0.2692
31.1400,119.0675,120.0000,0.2686
31.1500,119.0763,120.0000,0.2680
31.1600,119.0850,120.0000,0.2674
31.1700,119.0937,120.0000,0.2668
31.1800,119.1024,120.0000,0.2662
31.1900,119.1110,120.0000,0.2657
31.2000,119.1196,120.0000,0.2651
31.2100,119.1281,120.0000,0.2645
31.2200,119.1366,120.0000,0.2639
31.2300,119.1451,120.0000,0.2633
31.2400,119.1535,120.0000,0.2628
31.2500,119.1618,120.0000,0.2622
31.2600,119.1702,120.0000,0.2616
31.2700,119.1784,120.0000,0.2611
31.2800,119.1867,120.0000,0.2605
31.2900,119.1949,120.0000,0.2600
31.3000,119.2030,120.0000,0.2594
31.3100,119.2111,120.0000,0.2588
31.3200,119.2192,120.0000,0.2583
31.3300,119.2272,120.0000,0.2578
31.3400,119.2352,120.0000,0.2572
31.3500,119.2432,120.0000,0.2567
31.3600,119.2511,120.0000,0.2561
31.3700,119.2589,120.0000,0.2556
31.3800,119.2668,120.0000,0.2551
31.3900,119.2746,120.0000,0.2545
31.4000,119.2823,120.0000,0.2540
31.4100,119.2900,120.0000,0.2535
31.4200,119.2977,120.0000,0.2530
31.4300,119.3053,120.0000,0.2524
31.4400,119.3129,120.0000,0.2519
31.4500,119.3205,120.0000,0.2514
31.4600,119.3280,120.0000,0.2509
31.4700,119.3355,120.0000,0.2504
31.4800,119.3429,120.0000,0.2499
31.4900,119.3503,120.0000,0.2494
31.5000,119.3577,120.0000,0.2489
31.5100,119.3650,120.0000,0.2484
31.5200,119.3723,120.0000,0.2479
31.5300,119.3796,120.0000,0.2474
31.5400,119.3868,120.0000,0.2469
31.5500,119.3940,120.0000,0.2464
31.5600,119.4011,120.0000,0.2459
31.5700,119.4082,120.0000,0.2454
31.5800,119.4153,120.0000,0.2450
31.5900,119.4223,120.0000,0.2445
31.6000,119.4293,120.0000,0.2440
31.6100,119.4363,120.0000,0.2435
31.6200,119.4432,120.0000,0.2431
31.6300,119.4501,120.0000,0.2426
31.6400,119.4570,120.0000,0.2421
31.6500,119.4638,120.0000,0.2417
31.6600,119.4706,120.0000,0.2412
31.6700,119.4774,120.0000,0.2407
31.6800,119.4841,120.0000,0.2403
31.6900,119.4908,120.0000,0.2398
31.7000,119.4974,120.0000,0.2394
31.7100,119.5041,120.0000,0.2389
31.7200,119.5107,120.0000,0.2385
31.7300,119.5172,120.0000,0.2380
31.7400,119.5237,120.0000,0.2376
31.7500,119.5302,120.0000,0.2371
31.7600,119.5367,120.0000,0.2367
31.7700,119.5431,120.0000,0.2363
31.7800,119.5495,120.0000,0.2358
31.7900,119.5559,120.0000,0.2354
31.8000,119.5622,120.0000,0.2350
31.8100,119.5685,120.0000,0.2345
31.8200,119.5748,120.0000,0.2341
31.8300,119.5810,120.0000,0.2337
31.8400,119.5872,120.0000,0.2333
31.8500,119.5934,120.0000,0.2328
31.8600,119.5995,120.0000,0.2324
31.8700,119.6056,120.0000,0.2320
31.8800,119.6117,120.0000,0.2316
31.8900,119.6177,120.0000,0.2312
31.9000,119.6238,120.0000,0.2308
31.9100,119.6297,120.0000,0.2304
31.9200,119.6357,120.0000,0.2300
31.9300,119.6416,120.0000,0.2296
31.9400,119.6475,120.0000,0.2292
31.9500,119.6534,120.0000,0.2288
31.9600,119.6592,120.0000,0.2284
31.9700,119.6650,120.0000,0.2280
31.9800,119.6708,120.0000,0.2276
31.9900,119.6766,120.0000,0.2272
32.0000,119.6823,120.0000,0.2268
32.0100,119.6880,120.0000,0.2264
32.0200,119.6936,120.0000,0.2260
32.0300,119.6993,120.0000,0.2256
32.0400,119.7049,120.0000,0.2253
32.0500,119.7104,120.0000,0.2249
32.0600,119.7160,120.0000,0.2245
32.0700,119.7215,120.0000,0.2241
32.0800,119.7270,120.0000,0.2237
32.0900,119.7325,120.0000,0.2234
32.1000,119.7379,120.0000,0.2230
32.1100,119.7433,120.0000,0.2226
32.1200,119.7487,120.0000,0.2223
32.1300,119.7540,120.0000,0.2219
32.1400,119.7594,120.0000,0.2215
32.1500,119.7647,120.0000,0.2212
32.1600,119.7699,120.0000,0.2208
32.1700,119.7752,120.0000,0.2205
32.1800,119.7804,120.0000,0.2201
32.1900,119.7856,120.0000,0.2198
32.2000,119.7908,120.0000,0.2194
32.2100,119.7959,120.0000,0.2191
32.2200,119.8010,120.0000,0.2187
32.2300,119.8061,120.0000,0.2184
32.2400,119.8112,120.0000,0.2180
32.2500,119.8162,120.0000,0.2177
32.2600,119.8212,120.0000,0.2173
32.2700,119.8262,120.0000,0.2170
32.2800,119.8312,120.0000,0.2167
32.2900,119.8361,120.0000,0.2163
32.3000,119.8410,120.0000,0.2160
32.3100,119.8459,120.0000,0.2157
32.3200,119.8508,120.0000,0.2153
32.3300,119.8556,120.0000,0.2150
32.3400,119.8605,120.0000,0.2147
32.3500,119.8652,120.0000,0.2143
32.3600,119.8700,120.0000,0.2140
32.3700,119.8747,120.0000,0.2137
32.3800,119.8795,120.0000,0.2134
32.3900,119.8842,120.0000,0.2131
32.4000,119.8888,120.0000,0.2127
32.4100,119.8935,120.0000,0.2124
32.4200,119.8981,120.0000,0.2121
32.4300,119.9027,120.0000,0.2118
32.4400,119.9073,120.0000,0.2115
32.4500,119.9118,120.0000,0.2112
32.4600,119.9164,120.0000,0.2109
32.4700,119.9209,120.0000,0.2106
32.4800,119.9254,120.0000,0.2102
32.4900,119.9298,120.0000,0.2099
32.5000,119.9343,120.0000,0.2096
32.5100,119.9387,120.0000,0.2093
32.5200,119.9431,120.0000,0.2090
32.5300,119.9474,120.0000,0.2087
32.5400,119.9518,120.0000,0.2085
32.5500,119.9561,120.0000,0.2082
32.5600,119.9604,120.0000,0.2079
32.5700,119.9647,120.0000,0.2076
32.5800,119.9690,120.0000,0.2073
32.5900,119.9732,120.0000,0.2070
32.6000,119.9774,120.0000,0.2067
32.6100,119.9816,120.0000,0.2064
32.6200,119.9858,120.0000,0.2061
32.6300,119.9900,120.0000,0.2059
32.6400,119.9941,120.0000,0.2056
32.6500,119.9982,120.0000,0.2053
32.6600,120.0023,120.0000,0.2050
32.6700,120.0064,120.0000,0.2047
32.6800,120.0104,120.0000,0.2045
32.6900,120.0145,120.0000,0.2042
32.7000,120.0185,120.0000,0.2039
32.7100,120.0225,120.0000,0.2036
32.7200,120.0265,120.0000,0.2034
32.7300,120.0304,120.0000,0.2031
32.7400,120.0343,120.0000,0.2028
32.7500,120.0382,120.0000,0.2025
32.7600,120.0421,120.0000,0.2023
32.7700,120.0460,120.0000,0.2020
32.7800,120.0498,120.0000,0.2017
32.7900,120.0537,120.0000,0.2015
32.8000,120.0575,120.0000,0.2012
32.8100,120.0613,120.0000,0.2009
32.8200,120.0650,120.0000,0.2007
32.8300,120.0688,120.0000,0.2004
32.8400,120.0725,120.0000,0.2001
32.8500,120.0762,120.0000,0.1999
32.8600,120.0799,120.0000,0.1996
32.8700,120.0836,120.0000,0.1993
32.8800,120.0872,120.0000,0.1991
32.8900,120.0909,120.0000,0.1988
32.9000,120.0945,120.0000,0.1986
32.9100,120.0981,120.0000,0.1983
32.9200,120.1017,120.0000,0.1980
32.9300,120.1052,120.0000,0.1978
32.9400,120.1088,120.0000,0.1975
32.9500,120.1123,120.0000,0.1973
32.9600,120.1158,120.0000,0.1970
32.9700,120.1192,120.0000,0.1968
32.9800,120.1227,120.0000,0.1965
32.9900,120.1262,120.0000,0.1963
33.0000,120.1296,120.0000,0.1960
33.0100,120.1330,120.0000,0.1958
33.0200,120.1364,120.0000,0.1955
33.0300,120.1397,120.0000,0.1953
33.0400,120.1431,120.0000,0.1950
33.0500,120.1464,120.0000,0.1948
33.0600,120.1497,120.0000,0.1945
33.0700,120.1530,120.0000,0.1943
33.0800,120.1563,120.0000,0.1940
33.0900,120.1596,120.0000,0.1938
33.1000,120.1628,120.0000,0.1935
33.1100,120.1660,120.0000,0.1933
33.1200,120.1692,120.0000,0.1931
33.1300,120.1724,120.0000,0.1928
33.1400,120.1756,120.0000,0.1926
33.1500,120.1787,120.0000,0.1923
33.1600,120.1818,120.0000,0.1921
33.1700,120.1850,120.0000,0.1919
33.1800,120.1881,120.0000,0.1916
33.1900,120.1911,120.0000,0.1914
33.2000,120.1942,120.0000,0.1911
33.2100,120.1972,120.0000,0.1909
33.2200,120.2003,120.0000,0.1907
33.2300,120.2033,120.0000,0.1904
33.2400,120.2063,120.0000,0.1902
33.2500,120.2092,120.0000,0.1900
33.2600,120.2122,120.0000,0.1897
33.2700,120.2151,120.0000,0.1895
33.2800,120.2181,120.0000,0.1893
33.2900,120.2210,120.0000,0.1891
33.3000,120.2239,120.0000,0.1888
33.3100,120.2267,120.0000,0.1886
33.3200,120.2296,120.0000,0.1884
33.3300,120.2324,120.0000,0.1882
33.3400,120.2353,120.0000,0.1879
33.3500,120.2381,120.0000,0.1877
33.3600,120.2409,120.0000,0.1875
33.3700,120.2436,120.0000,0.1873
33.3800,120.2464,120.0000,0.1870
33.3900,120.2491,120.0000,0.1868
33.4000,120.2518,120.0000,0.1866
33.4100,120.2545,120.0000,0.1864
33.4200,120.2572,120.0000,0.1862
33.4300,120.2599,120.0000,0.1859
33.4400,120.2626,120.0000,0.1857
33.4500,120.2652,120.0000,0.1855
33.4600,120.2678,120.0000,0.1853
33.4700,120.2705,120.0000,0.1851
33.4800,120.2730,120.0000,0.1849
33.4900,120.2756,120.0000,0.1846
33.5000,120.2782,120.0000,0.1844
33.5100,120.2807,120.0000,0.1842
33.5200,120.2833,120.0000,0.1840
33.5300,120.2858,120.0000,0.1838
33.5400,120.2883,120.0000,0.1836
33.5500,120.2908,120.0000,0.1834
33.5600,120.2932,120.0000,0.1832
33.5700,120.2957,120.0000,0.1830
33.5800,120.2981,120.0000,0.1827
33.5900,120.3006,120.0000,0.1825
33.6000,120.3030,120.0000,0.1823
33.6100,120.3054,120.0000,0.1821
33.6200,120.3077,120.0000,0.1819
33.6300,120.3101,120.0000,0.1817
33.6400,120.3124,120.0000,0.1815
33.6500,120.3148,120.0000,0.1813
33.6600,120.3171,120.0000,0.1811
33.6700,120.3194,120.0000,0.1809
33.6800,120.3217,120.0000,0.1807
33.6900,120.3239,120.0000,0.1805
33.7000,120.3262,120.0000,0.1803
33.7100,120.3285,120.0000,0.1801
33.7200,120.3307,120.0000,0.1799
33.7300,120.3329,120.0000,0.1797
33.7400,120.3351,120.0000,0.1795
33.7500,120.3373,120.0000,0.1793
33.7600,120.3394,120.0000,0.1791
33.7700,120.3416,120.0000,0.1789
33.7800,120.3437,120.0000,0.1787
33.7900,120.3459,120.0000,0.1786
33.8000,120.3480,120.0000,0.1784
33.8100,120.3501,120.0000,0.1782
33.8200,120.3522,120.0000,0.1780
33.8300,120.3542,120.0000,0.1778
33.8400,120.3563,120.0000,0.1776
33.8500,120.3583,120.0000,0.1774
33.8600,120.3604,120.0000,0.1772
33.8700,120.3624,120.0000,0.1770
33.8800,120.3644,120.0000,0.1768
33.8900,120.3664,120.0000,0.1767
33.9000,120.3684,120.0000,0.1765
33.9100,120.3703,120.0000,0.1763
33.9200,120.3723,120.0000,0.1761
33.9300,120.3742,120.0000,0.1759
33.9400,120.3761,120.0000,0.1757
33.9500,120.3780,120.0000,0.1756
33.9600,120.3799,120.0000,0.1754
33.9700,120.3818,120.0000,0.1752
33.9800,120.3837,120.0000,0.1750
33.9900,120.3855,120.0000,0.1748
34.0000,120.3873,120.0000,0.1747
34.0100,120.3892,120.0000,0.1745
34.0200,120.3910,120.0000,0.1743
34.0300,120.3928,120.0000,0.1741
34.0400,120.3946,120.0000,0.1739
34.0500,120.3964,120.0000,0.1738
34.0600,120.3981,120.0000,0.1736
34.0700,120.3999,120.0000,0.1734
34.0800,120.4016,120.0000,0.1732
34.0900,120.4033,120.0000,0.1731
34.1000,120.4050,120.0000,0.1729
34.1100,120.4067,120.0000,0.1727
34.1200,120.4084,120.0000,0.1726
34.1300,120.4101,120.0000,0.1724
34.1400,120.4117,120.0000,0.1722
34.1500,120.4134,120.0000,0.1720
34.1600,120.4150,120.0000,0.1719
34.1700,120.4167,120.0000,0.1717
34.1800,120.4183,120.0000,0.1715
34.1900,120.4199,120.0000,0.1714
34.2000,120.4214,120.0000,0.1712
34.2100,120.4230,120.0000,0.1710
34.2200,120.4246,120.0000,0.1709
34.2300,120.4261,120.0000,0.1707
34.2400,120.4277,120.0000,0.1706
34.2500,120.4292,120.0000,0.1704
34.2600,120.4307,120.0000,0.1702
34.2700,120.4322,120.0000,0.1701
34.2800,120.4337,120.0000,0.1699
34.2900,120.4352,120.0000,0.1697
34.3000,120.4366,120.0000,0.1696
34.3100,120.4381,120.0000,0.1694
34.3200,120.4395,120.0000,0.1693
34.3300,120.4410,120.0000,0.1691
34.3400,120.4424,120.0000,0.1689
34.3500,120.4438,120.0000,0.1688
34.3600,120.4452,120.0000,0.1686
34.3700,120.4466,120.0000,0.1685
34.3800,120.4479,120.0000,0.1683
34.3900,120.4493,120.0000,0.1682
34.4000,120.4507,120.0000,0.1680
34.4100,120.4520,120.0000,0.1679
34.4200,120.4533,120.0000,0.1677
34.4300,120.4546,120.0000,0.1676
34.4400,120.4559,120.0000,0.1674
34.4500,120.4572,120.0000,0.1672
34.4600,120.4585,120.0000,0.1671
34.4700,120.4598,120.0000,0.1669
34.4800,120.4610,120.0000,0.1668
34.4900,120.4623,120.0000,0.1666
34.5000,120.4635,120.0000,0.1665
34.5100,120.4648,120.0000,0.1664
34.5200,120.4660,120.0000,0.1662
34.5300,120.4672,120.0000,0.1661
34.5400,120.4684,120.0000,0.1659
34.5500,120.4696,120.0000,0.1658
34.5600,120.4707,120.0000,0.1656
34.5700,120.4719,120.0000,0.1655
34.5800,120.4731,120.0000,0.1653
34.5900,120.4742,120.0000,0.1652
34.6000,120.4753,120.0000,0.1650
34.6100,120.4765,120.0000,0.1649
34.6200,120.4776,120.0000,0.1648
34.6300,120.4787,120.0000,0.1646
34.6400,120.4798,120.0000,0.1645
34.6500,120.4808,120.0000,0.1643
34.6600,120.4819,120.0000,0.1642
34.6700,120.4830,120.0000,0.1641
34.6800,120.4840,120.0000,0.1639
34.6900,120.4851,120.0000,0.1638
34.7000,120.4861,120.0000,0.1636
34.7100,120.4871,120.0000,0.1635
34.7200,120.4881,120.0000,0.1634
34.7300,120.4891,120.0000,0.1632
34.7400,120.4901,120.0000,0.1631
34.7500,120.4911,120.0000,0.1630
34.7600,120.4921,120.0000,0.1628
34.7700,120.4930,120.0000,0.1627
34.7800,120.4940,120.0000,0.1626
34.7900,120.4949,120.0000,0.1624
34.8000,120.4958,120.0000,0.1623
34.8100,120.4968,120.0000,0.1622
34.8200,120.4977,120.0000,0.1620
34.8300,120.4986,120.0000,0.1619
34.8400,120.4995,120.0000,0.1618
34.8500,120.5004,120.0000,0.1617
34.8600,120.5012,120.0000,0.1615
34.8700,120.5021,120.0000,0.1614
34.8800,120.5029,120.0000,0.1613
34.8900,120.5038,120.0000,0.1611
34.9000,120.5046,120.0000,0.1610
34.9100,120.5055,120.0000,0.1609
34.9200,120.5063,120.0000,0.1608
