t,p6_x,p6_y,p6_v,p6_cte,p6_he,p6_ve,p6_steer_deg,p6_accel,p6_v_ref,p4_x,p4_y,p4_v,p4_cte,p4_he,p4_steer_deg
11.42,8.07864,-7.78015,7.98085,0.000249103,-0.0020078,-0.0191488,-1.80546,0.0624988,8,0.0621369,-0.0626423,8,0.000360866,-0.000350999,-0.0435909
11.44,7.95935,-7.67409,7.98202,0.000310226,-0.00312846,-0.0179754,-1.08592,0.0586691,8,-0.050965,0.05053,8,0.000304736,-0.000350623,0.000363359
11.46,7.84024,-7.56777,7.98313,-5.05349e-05,-0.000122828,-0.0168739,-2.66666,0.055074,8,-0.164068,0.163701,8,0.000250714,-0.000324653,0.0251095
11.48,7.72136,-7.46118,7.98416,0.000235002,-0.00187089,-0.0158399,-1.69311,0.0516992,8,-0.277175,0.276868,8,0.000201849,-0.000286166,0.0372119
11.5,7.60261,-7.35441,7.98513,0.000296899,-0.00292416,-0.0148693,-1.02022,0.0485313,8,-0.390289,0.390028,8,0.000158312,-0.000321238,0.0806166
11.52,7.48404,-7.24741,7.98604,-9.6224e-05,-6.24918e-05,-0.0139581,-2.48636,0.0455574,8,-0.503412,0.503179,8,9.42977e-05,-0.00024194,0.0766702
11.54,7.36568,-7.14014,7.9869,0.000182271,-0.00169847,-0.0131028,-1.58405,0.0427658,8,-0.616544,0.616322,8,4.23214e-05,-0.000170768,0.0688135
11.56,7.24746,-7.03271,7.9877,0.000250995,-0.00268917,-0.0122999,-0.959305,0.0401452,8,-0.72969,0.72945,8,2.7262e-05,-0.000339028,0.181075
11.58,7.1294,-6.92508,7.98845,-0.000180782,3.47981e-05,-0.0115462,-2.30941,0.0376852,8,-0.842855,0.842559,8,-5.31082e-05,-0.000191141,0.142986
11.6,7.01154,-6.8172,7.98916,9.68812e-05,-0.00149401,-0.0108387,-1.47989,0.035376,8,-0.956035,0.955653,8,-0.000112462,-7.63226e-05,0.111014
11.62,6.89381,-6.70916,7.98983,0.000177833,-0.00242763,-0.0101745,-0.903803,0.0332082,8,-1.06924,1.06872,8,-7.78368e-05,-0.000381806,0.278172
11.64,6.77623,-6.60094,7.99045,-0.000295867,0.000162642,-0.00955107,-2.13731,0.0311733,8,-1.18247,1.18177,8,-0.000178636,-0.000165423,0.209212
11.66,6.65884,-6.49249,7.99103,-1.3923e-05,-0.0012643,-0.00896581,-1.38099,0.0292631,8,-1.29572,1.29479,8,-0.000249302,-5.136e-06,0.154976
11.68,6.54157,-6.38389,7.99158,8.3546e-05,-0.00214605,-0.00841641,-0.853402,0.02747,8,-1.40899,1.40779,8,-0.000297794,0.000111761,0.113024
11.7,6.42446,-6.27512,7.9921,-0.00043292,0.000313148,-0.00790067,-1.97079,0.0257867,8,-1.52229,1.52077,8,-0.000323974,-0.000303162,0.403037
11.72,6.30751,-6.16615,7.99258,-0.000142871,-0.00101707,-0.00741654,-1.28716,0.0242065,8,-1.63563,1.63371,8,-0.000425288,-1.09735e-05,0.282505
11.74,6.19068,-6.05704,7.99304,-2.58177e-05,-0.00185146,-0.00696208,-0.807414,0.0227232,8,-1.74899,1.74661,8,-0.000487191,0.00018949,0.193821
11.76,6.07392,-5.94785,7.99346,-1.49118e-05,-0.00234511,-0.00653546,-0.477687,0.0213308,8,-1.8624,1.85948,8,-0.0004548,-0.00034488,0.519499
11.78,5.95728,-5.83851,7.99387,-8.88606e-06,-8.46227e-05,-0.00613499,-1.87706,0.0200237,8,-1.97586,1.97229,8,-0.000575696,2.71179e-05,0.359668
11.8,5.84081,-5.72899,7.99424,0.000202,-0.00132056,-0.00575905,-1.1957,0.0187967,8,-2.08935,2.08507,8,-0.000646711,0.000278619,0.243167
11.82,5.72444,-5.61934,7.99459,0.000254271,-0.00206882,-0.00540615,-0.723939,0.0176449,8,-2.2029,2.1978,8,-0.000533176,-0.000405999,0.607825
11.84,5.60821,-5.50953,7.99493,0.000160909,-8.25788e-05,-0.00507488,-1.8634,0.0165637,8,-2.3165,2.31047,8,-0.000678109,3.09054e-05,0.42242
11.86,5.49216,-5.39953,7.99524,0.000350964,-0.00130038,-0.00476391,-1.17801,0.0155487,8,-2.43015,2.42309,8,-0.00076435,0.000327639,0.286899
11.88,5.3762,-5.28942,7.99553,0.000385365,-0.00202947,-0.00447199,-0.7053,0.0145959,8,-2.54382,2.53569,8,-0.000811178,0.000523575,0.189444
11.9,5.26038,-5.17915,7.9958,0.000174444,-0.00014417,-0.00419796,-1.68863,0.0137015,8,-2.65755,2.64824,8,-0.000834657,-0.000270904,0.737211
11.92,5.14471,-5.06873,7.99606,0.000341838,-0.00124552,-0.00394072,-1.06528,0.0128619,8,-2.77135,2.76071,8,-0.000971655,0.000240513,0.494459
11.94,5.02914,-4.95819,7.9963,0.000368614,-0.0019028,-0.00369924,-0.635777,0.0120738,8,-2.88519,2.87313,8,-0.00104115,0.000572858,0.32133
11.96,4.91368,-4.84753,7.99653,6.43028e-05,-9.52882e-05,-0.00347256,-1.49737,0.011334,8,-2.99911,2.98549,8,-0.000981797,-0.000325416,0.874858
11.98,4.79836,-4.73671,7.99674,0.000227255,-0.00107887,-0.00325977,-0.9513,0.0106394,8,-3.11311,3.09775,8,-0.00113991,0.000279359,0.584717
12,4.68312,-4.6258,7.99694,0.000264123,-0.00167201,-0.00306002,-0.573703,0.00998748,8,-3.22717,3.20996,8,-0.00121835,0.000670582,0.378255
12.02,4.568,-4.51478,7.99713,-0.00010737,4.42506e-05,-0.00287251,-1.32451,0.00937548,8,-3.3413,3.32209,8,-0.00105309,-0.00038956,0.959157
12.04,4.45299,-4.40362,7.9973,6.46489e-05,-0.000839102,-0.00269649,-0.854318,0.00880098,8,-3.45553,3.43413,8,-0.00123654,0.000278303,0.645707
12.06,4.33806,-4.29238,7.99747,0.000122482,-0.00138358,-0.00253126,-0.526593,0.00826168,8,-3.56982,3.5461,8,-0.00133167,0.000714393,0.421633
12.08,4.22317,-4.18109,7.99762,0.0001117,-0.00169707,-0.00237615,-0.303196,0.00775542,8,-3.68414,3.65804,8,-0.00137005,0.000987833,0.264378
12.1,4.10838,-4.06971,7.99777,7.03425e-05,-0.000132056,-0.00223055,-1.21456,0.00728019,8,-3.79855,3.76989,8,-0.00143001,-0.000181621,1.09744
12.12,3.99369,-3.9582,7.99791,0.000200195,-0.000928818,-0.00209387,-0.770524,0.00683408,8,-3.91306,3.88163,8,-0.00159463,0.000560936,0.717916
12.14,3.87907,-3.84662,7.99803,0.000227978,-0.00140829,-0.00196556,-0.463692,0.00641531,8,-4.02764,3.99331,8,-0.0016625,0.00102772,0.451312
12.16,3.76455,-3.73495,7.99815,0.000105016,-5.61496e-05,-0.00184512,-1.16868,0.0060222,8,-4.14232,4.10488,8,-0.00162489,-0.000225048,1.26444
12.18,3.65013,-3.62316,7.99827,0.000228901,-0.000822327,-0.00173205,-0.740916,0.00565318,8,-4.25712,4.21633,8,-0.00180838,0.000627552,0.824293
12.2,3.53578,-3.51129,7.99837,0.000254666,-0.00128293,-0.00162592,-0.445425,0.00530677,8,-4.372,4.3277,8,-0.001881,0.00116097,0.515732
12.22,3.42151,-3.39934,7.99847,4.9757e-05,-3.25994e-05,-0.00152629,-1.01947,0.00498158,8,-4.48698,4.43896,8,-0.00172295,-0.000262633,1.35086
12.24,3.30734,-3.28729,7.99857,0.000164718,-0.000704259,-0.00143276,-0.649497,0.00467632,8,-4.60209,4.55009,8,-0.00192852,0.000652787,0.885019
12.26,3.19323,-3.17517,7.99866,0.000193427,-0.00111095,-0.00134496,-0.393282,0.00438977,8,-4.71729,4.66113,8,-0.00201474,0.00122943,0.557523
12.28,3.07919,-3.06298,7.99874,-6.67723e-05,4.77802e-05,-0.00126255,-0.863997,0.00412078,8,-4.8326,4.77205,8,-0.00173492,-0.000382046,1.42527
12.3,2.96523,-2.95071,7.99881,4.85754e-05,-0.00053,-0.00118518,-0.558704,0.00386827,8,-4.94804,4.88283,8,-0.00197614,0.000595386,0.94496
12.32,2.85133,-2.83838,7.99889,8.91204e-05,-0.000887401,-0.00111256,-0.345605,0.00363123,8,-5.06358,4.99352,8,-0.0020891,0.00122106,0.604918
12.34,2.73745,-2.72602,7.99896,8.45245e-05,-0.00109434,-0.00104438,-0.200111,0.00340872,8,-5.17923,5.10408,8,-0.00168875,-0.000577298,1.50555
12.36,2.62363,-2.6136,7.99902,2.96586e-05,-6.39308e-05,-0.000980387,-0.747219,0.00319984,8,-5.29503,5.2145,8,-0.00197744,0.000471336,1.01378
12.38,2.50988,-2.50111,7.99908,0.000114218,-0.000556383,-0.000920312,-0.476182,0.00300377,8,-5.41093,5.32481,8,-0.00212744,0.0011563,0.662243
12.4,2.39617,-2.38857,7.99914,0.000135524,-0.000854685,-0.000863918,-0.288448,0.00281971,8,-5.52688,5.43505,8,-0.00218826,0.00158604,0.415493
12.42,2.28251,-2.27597,7.99919,3.08724e-05,5.57464e-07,-0.000810979,-0.678541,0.00264692,8,-5.64296,5.54517,8,-0.002194,-0.000294634,1.69219
12.44,2.16893,-2.16331,7.99924,0.000109751,-0.000447635,-0.000761285,-0.433377,0.00248473,8,-5.75919,5.65512,8,-0.002452,0.000852282,1.10878
12.46,2.05538,-2.05061,7.99929,0.000130991,-0.000720005,-0.000714635,-0.263368,0.00233247,8,-5.87553,5.76497,8,-0.00256043,0.00157491,0.698653
12.48,1.94187,-1.93786,7.99933,-1.28035e-05,2.53031e-05,-0.000670845,-0.549199,0.00218954,8,-5.99202,5.87465,8,-0.00246516,-0.000347305,1.92401
12.5,1.82842,-1.82505,7.99937,5.7267e-05,-0.000340428,-0.000629737,-0.353638,0.00205537,8,-6.10869,5.98415,8,-0.00274254,0.000949098,1.25325
12.52,1.71501,-1.71222,7.99941,8.00929e-05,-0.000565304,-0.000591149,-0.21744,0.00192943,8,-6.22547,6.09352,8,-0.00285139,0.00175934,0.783348
12.54,1.60161,-1.59936,7.99945,7.46133e-05,-0.000694273,-0.000554925,-0.124704,0.0018112,8,-6.34241,6.20272,8,-0.00263231,-0.000339351,2.03183
12.56,1.48824,-1.48646,7.99948,4.9124e-05,-6.37832e-05,-0.00052092,-0.4266,0.00170021,8,-6.45954,6.31171,8,-0.00292605,0.00103007,1.32381
12.58,1.37492,-1.37353,7.99951,9.26672e-05,-0.000342686,-0.000489,-0.269677,0.00159603,8,-6.57679,6.42058,8,-0.00304174,0.00188627,0.827772
12.6,1.26162,-1.26057,7.99954,0.000100545,-0.000509631,-0.000459035,-0.161423,0.00149823,8,-6.69421,6.52927,8,-0.00271071,-0.000411791,2.12438
12.62,1.14834,-1.14758,7.99957,4.90965e-05,-3.01355e-05,-0.000430907,-0.340626,0.00140642,8,-6.81183,6.63774,8,-0.00303449,0.00102794,1.39176
12.64,1.0351,-1.03456,7.9996,8.34278e-05,-0.000252624,-0.000404502,-0.215127,0.00132024,8,-6.92957,6.74608,8,-0.00317053,0.00193495,0.876887
12.66,0.921882,-0.921518,7.99962,8.93222e-05,-0.000385614,-0.000379716,-0.12859,0.00123934,8,-7.04749,6.85422,8,-0.00274384,-0.000556352,2.23023
12.68,0.808682,-0.808455,7.99964,2.94351e-05,-2.24058e-05,-0.000356448,-0.222371,0.00116339,8,-7.16561,6.96214,8,-0.00310878,0.00096704,1.47259
12.7,0.695502,-0.69537,7.99967,5.21447e-05,-0.000167795,-0.000334606,-0.140578,0.00109211,8,-7.28387,7.06992,8,-0.00327425,0.00193699,0.937725
12.72,0.582336,-0.582272,7.99969,5.62616e-05,-0.000254827,-0.000314102,-0.0841511,0.00102518,8,-7.40231,7.17749,8,-0.00276662,-0.000738241,2.35302
12.74,0.469176,-0.469166,7.99971,4.95966e-05,-0.000302573,-0.000294855,-0.0461661,0.000962364,8,-7.52097,7.28482,8,-0.00317835,0.000881734,1.56591
12.76,0.356025,-0.356051,7.99972,3.77426e-05,-5.18176e-05,-0.000276787,-0.101316,0.000903393,8,-7.63977,7.39199,8,-0.00337711,0.00192401,1.00763
12.78,0.242884,-0.242926,7.99974,4.32874e-05,-0.000115771,-0.000259826,-0.0618363,0.000848035,8,-7.75866,7.49906,8,-0.00344125,0.00256433,0.619081
12.8,0.129747,-0.129795,7.99976,4.08169e-05,-0.000152013,-0.000243905,-0.0350424,0.00079607,8,-7.87774,7.60594,8,-0.00364815,-0.000150127,2.62394
12.82,0.0166131,-0.0166616,7.99977,3.52182e-05,-3.6424e-05,-0.000228959,-0.00276704,0.000747289,8,-7.99705,7.71254,8,-0.00398182,0.00159645,1.68822
12.84,-0.0965212,0.0964719,7.99979,2.94755e-05,-3.53613e-05,-0.000214929,0.00102756,0.000701497,8,-8.11651,7.81898,8,-0.00408993,0.0026695,1.03738
12.86,-0.209656,0.209605,7.9998,2.40736e-05,-3.21646e-05,-0.000201759,0.00309078,0.000658512,8,-8.23619,7.92517,8,-0.00426325,-8.05353e-08,2.98499
12.88,-0.322797,0.322733,7.99981,4.55378e-05,-4.50149e-05,-0.000189395,0.102104,0.00061816,8,-8.35614,8.03106,8,-0.00458295,0.00195814,1.89264
12.9,-0.435948,0.435851,7.99982,2.50987e-05,2.65148e-05,-0.00017779,0.0691613,0.000580281,8,-8.47625,8.13676,8,-0.00465175,0.0031361,1.13878
12.92,-0.549107,0.548962,7.99983,1.41475e-05,7.35872e-05,-0.000166895,0.0455136,0.000544723,8,-8.5966,8.24219,8,-0.00477331,0.000304635,3.1563
12.94,-0.662269,0.662069,7.99984,9.34826e-06,0.000103417,-0.000156668,0.028842,0.000511344,8,-8.71723,8.3473,8,-0.00506486,0.00235298,1.97969
12.96,-0.775447,0.775161,7.99985,1.08417e-05,-2.28649e-05,-0.000147068,0.221665,0.00048001,8,-8.83803,8.45222,8,-0.00509555,0.00356542,1.1721
12.98,-0.888646,0.888232,7.99986,-1.89073e-05,0.000125454,-0.000138056,0.143407,0.000450596,8,-8.95908,8.55685,8,-0.00520228,0.0005421,3.30912
13,-1.00186,1.00129,7.99987,-2.94468e-05,0.000217259,-0.000129597,0.0887648,0.000422985,8,-9.08041,8.66115,8,-0.00547778,0.00267516,2.06149
13.02,-1.1151,1.11432,7.99988,1.07517e-05,-2.9879e-05,-0.000121655,0.334588,0.000397066,8,-9.20192,8.76524,8,-0.00548268,0.00392477,1.20803
13.04,-1.22837,1.22732,7.99989,-3.31766e-05,0.000193533,-0.000114201,0.216011,0.000372735,8,-9.32368,8.86904,8,-0.00561894,0.000725698,3.48854
13.06,-1.34166,1.3403,7.99989,-4.82021e-05,0.000331413,-0.000107203,0.133313,0.000349895,8,-9.44575,8.97248,8,-0.00588641,0.00296335,2.16248
13.08,-1.45498,1.45325,7.9999,5.35881e-05,-5.71494e-05,-0.000100634,0.42853,0.000328454,8,-9.56813,9.07554,8,-0.00511579,-0.000309046,3.77836
13.1,-1.56834,1.56616,7.99991,-8.62089e-06,0.000231824,-9.44671e-05,0.2794,0.000308327,8,-9.69085,9.17822,8,-0.00555882,0.00218756,2.41245
13.12,-1.68174,1.67904,7.99991,-3.32473e-05,0.000412639,-8.86785e-05,0.174826,0.000289434,8,-9.81377,9.28064,8,-0.00568072,0.00370523,1.46706
13.14,-1.79514,1.7919,7.99992,-3.48828e-05,0.000519214,-8.32445e-05,0.103044,0.000271698,8,-9.93695,9.38275,8,-0.00494091,-0.000201198,3.54085
13.16,-1.90859,1.90473,7.99992,-2.43138e-05,1.62215e-05,-7.81435e-05,0.549841,0.000255049,8,-10.0604,9.48448,8,-0.00540905,0.00216387,2.28549
13.18,-2.02209,2.0175,7.99993,-8.81401e-05,0.000379375,-7.33551e-05,0.35112,0.000239421,8,-10.1841,9.58598,8,-0.00557118,0.00362394,1.41141
13.2,-2.13562,2.13024,7.99993,-0.000105263,0.000600014,-6.88601e-05,0.21333,0.00022475,8,-10.3081,9.68714,8,-0.00501107,-0.000464922,3.7516
13.22,-2.2492,2.24293,7.99994,-2.70156e-05,-8.88171e-06,-6.46405e-05,0.681034,0.000210978,8,-10.4324,9.78791,8,-0.00554182,0.0020574,2.43727
13.24,-2.36285,2.35555,7.99994,-0.000107329,0.000441519,-6.06796e-05,0.435472,0.000198049,8,-10.5569,9.88843,8,-0.00574507,0.00362888,1.51906
13.26,-2.47654,2.46813,7.99994,-0.000129677,0.000715694,-5.69613e-05,0.26509,0.000185914,8,-10.6816,9.98858,8,-0.00540358,-0.000533037,4.08171
13.28,-2.59029,2.58065,7.99995,4.02888e-05,-4.70012e-05,-5.34709e-05,0.767943,0.000174521,8,-10.8068,10.0883,8,-0.00596244,0.00220215,2.64268
13.3,-2.70411,2.69309,7.99995,-6.0767e-05,0.000465877,-5.01943e-05,0.495875,0.000163827,8,-10.9321,10.1877,8,-0.00616678,0.00389836,1.63957
13.32,-2.81798,2.80549,7.99995,-9.54639e-05,0.00078249,-4.71185e-05,0.306121,0.000153788,8,-11.0578,10.2868,8,-0.00607095,-0.000324687,4.43805
13.34,-2.93188,2.91786,7.99996,-9.02124e-05,0.000965234,-4.42313e-05,0.17669,0.000144365,8,-11.1838,10.3854,8,-0.00661535,0.00261882,2.84364
13.36,-3.04584,3.03017,7.99996,-9.10094e-05,8.78058e-05,-4.15209e-05,0.895014,0.000135518,8,-11.3101,10.4836,8,-0.00678035,0.00441777,1.73881
13.38,-3.15989,3.14239,7.99996,-0.000184498,0.000673968,-3.89766e-05,0.566725,0.000127214,8,-11.4367,10.5815,8,-0.00697036,0.000130595,4.80712
13.4,-3.27398,3.25455,7.99996,-0.000202955,0.00102571,-3.65882e-05,0.340088,0.000119419,8,-11.5636,10.6788,8,-0.007463,0.00327218,3.03465
13.42,-3.38816,3.36664,7.99997,-0.000114094,6.03396e-05,-3.43462e-05,1.05076,0.000112101,8,-11.6911,10.7756,8,-0.00668988,-0.000960062,5.30677
13.44,-3.50244,3.47862,7.99997,-0.000223935,0.000748538,-3.22416e-05,0.665369,0.000105232,8,-11.8189,10.8718,8,-0.00736435,0.00256999,3.40906
13.46,-3.61678,3.59054,7.99997,-0.00024568,0.00116154,-3.02659e-05,0.399315,9.87836e-05,8,-11.947,10.9676,8,-0.0075831,0.00473636,2.09365
13.48,-3.73121,3.70237,7.99997,-4.27581e-05,3.18326e-05,-2.84113e-05,1.13586,9.27304e-05,8,-12.0755,11.063,8,-0.00710962,-0.000207728,5.0887
13.5,-3.84574,3.81409,7.99997,-0.000172685,0.000781096,-2.66703e-05,0.724401,8.70482e-05,8,-12.2044,11.1578,8,-0.00771676,0.00315854,3.25124
13.52,-3.96035,3.92574,7.99997,-0.00020632,0.00123549,-2.5036e-05,0.43933,8.17141e-05,8,-12.3335,11.2522,8,-0.00789064,0.00520811,1.98087
13.54,-4.07505,4.0373,7.99998,0.000116445,-7.48842e-05,-2.35019e-05,1.20877,7.67069e-05,8,-12.463,11.3462,8,-0.00793845,0.000152101,5.46458
13.56,-4.18986,4.14873,7.99998,-4.65024e-05,0.000734239,-2.20618e-05,0.782267,7.20065e-05,8,-12.593,11.4395,8,-0.00851272,0.00372941,3.45458
13.58,-4.30475,4.26009,7.99998,-0.000104634,0.00123532,-2.07099e-05,0.484472,6.75942e-05,8,-12.7232,11.5325,8,-0.0086292,0.00587447,2.07308
13.6,-4.41968,4.37141,7.99998,-9.94235e-05,0.00152601,-1.94409e-05,0.281057,6.34522e-05,8,-12.8538,11.625,8,-0.0092789,0.000859194,6.00573
13.62,-4.5347,4.48262,7.99998,-7.31689e-05,0.000111308,-1.82496e-05,1.35947,5.9564e-05,8,-12.9849,11.7167,8,-0.00976076,0.00471853,3.7262
13.64,-4.64985,4.59371,7.99998,-0.000220714,0.00100426,-1.71313e-05,0.863305,5.59141e-05,8,-13.1164,11.8078,8,-0.00949276,-4.60861e-05,6.76674
13.66,-4.76509,4.70471,7.99998,-0.00025377,0.00154243,-1.60815e-05,0.520323,5.24878e-05,8,-13.2485,11.8981,8,-0.0101222,0.00434231,4.23526
13.68,-4.88044,4.81559,7.99998,-0.000121006,6.9469e-05,-1.50961e-05,1.55911,4.92715e-05,8,-13.3809,11.9879,8,-0.0101931,0.00693712,2.50724
13.7,-4.99594,4.92631,7.99999,-0.000286393,0.00109172,-1.41711e-05,0.988284,4.62523e-05,8,-13.5137,12.0772,8,-0.0105427,0.00139419,6.56714
13.72,-5.11152,5.03694,7.99999,-0.000320844,0.00170618,-1.33027e-05,0.594076,4.34181e-05,8,-13.647,12.1657,8,-0.0110048,0.00558219,4.04252
13.74,-5.22724,5.14744,7.99999,-5.65548e-05,6.01215e-05,-1.24875e-05,1.65269,4.07576e-05,8,-13.7808,12.2534,8,-0.0105103,0.000227554,7.31143
13.76,-5.34311,5.25778,7.99999,-0.000240141,0.00114766,-1.17223e-05,1.05139,3.82601e-05,8,-13.9152,12.3402,8,-0.0111647,0.00495566,4.56178
13.78,-5.45908,5.36801,7.99999,-0.000284148,0.00180486,-1.1004e-05,0.635395,3.59156e-05,8,-14.0499,12.4266,8,-0.0112183,0.00773933,2.68946
13.8,-5.57518,5.4781,7.99999,0.000107901,-3.5085e-05,-1.03297e-05,1.73154,3.37148e-05,8,-14.185,12.5123,8,-0.0115988,0.00162029,7.17198
13.82,-5.69144,5.58802,7.99999,-0.00010826,0.00111569,-9.69676e-06,1.1125,3.16488e-05,8,-14.3206,12.5972,8,-0.0120943,0.00618826,4.4079
13.84,-5.80781,5.69784,7.99999,-0.000175923,0.00182114,-9.10257e-06,0.682044,2.97095e-05,8,-14.4568,12.6811,8,-0.011726,0.000389027,8.08725
13.86,-5.92432,5.8075,7.99999,0.000336721,-0.000209272,-8.54479e-06,1.81952,2.7889e-05,8,-14.5936,12.7642,8,-0.01242,0.00560234,5.02763
13.88,-6.041,5.91698,7.99999,7.57433e-05,0.0010161,-8.02119e-06,1.1846,2.618e-05,8,-14.7307,12.8467,8,-0.0124527,0.00865708,2.95091
13.9,-6.15778,6.02635,7.99999,-2.59804e-05,0.00178141,-7.52967e-06,0.739913,2.45758e-05,8,-14.8682,12.9284,8,-0.0132136,0.00212235,8.02597
13.92,-6.27464,6.13564,7.99999,-3.04877e-05,0.0022313,-7.06827e-06,0.43498,2.30698e-05,8,-15.0064,13.0092,8,-0.0136968,0.00719757,4.89512
13.94,-6.39163,6.24478,7.99999,-1.77487e-05,0.000125111,-6.63515e-06,2.02459,2.16562e-05,8,-15.1451,13.0889,8,-0.0138009,0.00113914,9.13683
13.96,-6.50881,6.35373,7.99999,-0.000240243,0.00145618,-6.22857e-06,1.28675,2.03292e-05,8,-15.2844,13.1676,8,-0.0144398,0.0069554,5.60559
13.98,-6.6261,6.46255,7.99999,-0.000291989,0.00225946,-5.8469e-06,0.776624,1.90834e-05,8,-15.4243,13.2452,8,-0.0137778,0.00054222,9.48797
14,-6.74357,6.57118,7.99999,-0.000186985,0.000147821,-5.48862e-06,2.30436,1.79141e-05,8,-15.5648,13.3217,8,-0.0145504,0.00663308,5.86844
14.02,-6.86125,6.67959,7.99999,-0.00041613,0.00165127,-5.15229e-06,1.45333,1.68163e-05,8,-15.7057,13.3975,8,-0.0145519,0.0101798,3.42512
14.04,-6.97906,6.78785,8,-0.000453232,0.00254836,-4.83657e-06,0.867297,1.57859e-05,8,-15.8471,13.4724,8,-0.0154454,0.00274345,9.23774
14.06,-7.09706,6.89591,8,-0.000232419,0.000263867,-4.5402e-06,2.42986,1.48186e-05,8,-15.9891,13.5462,8,-0.0159505,0.00855572,5.60178
14.08,-7.21527,7.00373,8,-0.000461644,0.00184326,-4.26199e-06,1.5267,1.39105e-05,8,-16.1317,13.6187,8,-0.0164103,0.00180701,10.6216
14.1,-7.33362,7.1114,8,-0.00048955,0.00278035,-4.00083e-06,0.905968,1.30581e-05,8,-16.2749,13.69,8,-0.0170585,0.0085153,6.45852
14.12,-7.45217,7.21886,8,-0.000172725,0.00029654,-3.75567e-06,2.53775,1.2258e-05,8,-16.4188,13.76,8,-0.0169567,0.00155541,11.1876
14.14,-7.57094,7.32607,8,-0.000416371,0.00194806,-3.52553e-06,1.59638,1.15068e-05,8,-16.5633,13.8286,8,-0.0176825,0.00863858,6.81614
14.16,-7.68985,7.43312,8,-0.000449362,0.00292973,-3.3095e-06,0.949059,1.08017e-05,8,-16.7085,13.8959,8,-0.0170815,0.00117058,11.5046
14.18,-7.80896,7.53994,8,-6.16597e-05,0.000256554,-3.1067e-06,2.66377,1.01398e-05,8,-16.8544,13.9617,8,-0.0179194,0.00849667,7.04759
14.2,-7.92832,7.6465,8,-0.0003308,0.00199643,-2.91633e-06,1.68175,9.51849e-06,8,-17.0006,14.0267,8,-0.0178341,0.0127114,4.06826
14.22,-8.04782,7.7529,8,-0.00037756,0.00303631,-2.73763e-06,1.00532,8.93522e-06,8,-17.1473,14.0905,8,-0.0195614,0.00417878,11.333
14.24,-8.16753,7.85905,8,5.8053e-05,0.000187675,-2.56987e-06,2.81231,8.3877e-06,8,-17.2946,14.1529,8,-0.0200135,0.0112161,6.77242
14.26,-8.28749,7.96492,8,-0.000240754,0.00203152,-2.4124e-06,1.78218,7.87372e-06,8,-17.4426,14.2137,8,-0.0216817,0.00384389,13.2443
14.28,-8.40761,8.07062,8,-0.000303397,0.00313973,-2.26457e-06,1.07136,7.39124e-06,8,-17.5912,14.273,8,-0.0221701,0.0120319,7.86691
14.3,-8.52795,8.17606,8,0.000158333,0.000126581,-2.12581e-06,2.98115,6.93833e-06,8,-17.7405,14.3305,8,-0.0236055,0.00470918,14.1471
14.32,-8.64856,8.2812,8,-0.000168818,0.00208603,-1.99554e-06,1.89384,6.51317e-06,8,-17.8905,14.3862,8,-0.0239938,0.0133807,8.32509
14.34,-8.76933,8.38615,8,-0.000244651,0.00326807,-1.87326e-06,1.14272,6.11406e-06,8,-18.0412,14.4401,8,-0.0252623,0.00572497,14.7229
14.36,-8.89033,8.49083,8,0.000220321,9.88191e-05,-1.75847e-06,3.16848,5.73941e-06,8,-18.1925,14.4922,8,-0.0255444,0.0146828,8.59595
14.38,-9.01162,8.59518,8,-0.000130054,0.0021826,-1.65072e-06,2.01391,5.38771e-06,8,-18.3444,14.5423,8,-0.0267925,0.00663796,15.2686
14.4,-9.13308,8.69934,8,-0.00021308,0.0034407,-1.54957e-06,1.21623,5.05757e-06,8,-18.4969,14.5905,8,-0.0269875,0.0158728,8.85763
14.42,-9.25478,8.8032,8,0.000229424,0.000122825,-1.45461e-06,3.37409,4.74766e-06,8,-18.6501,14.6368,8,-0.0283761,0.00750622,15.893
14.44,-9.37679,8.90671,8,-0.000136282,0.0023382,-1.36548e-06,2.14098,4.45673e-06,8,-18.8039,14.681,8,-0.0284891,0.0170653,9.16343
14.46,-9.49897,9.01001,8,-0.000218011,0.00367253,-1.28181e-06,1.2899,4.18364e-06,8,-18.9583,14.7231,8,-0.0301709,0.00847853,16.6216
14.48,-9.62142,9.113,8,0.000172349,0.000213848,-1.20326e-06,3.59899,3.92728e-06,8,-19.1132,14.763,8,-0.0301827,0.0184115,9.51542
14.5,-9.74418,9.21562,8,-0.000198458,0.00256757,-1.12953e-06,2.27454,3.68662e-06,8,-19.2687,14.8008,8,-0.0322987,0.00970647,17.4488
14.52,-9.86713,9.318,8,-0.000268215,0.00397697,-1.06031e-06,1.36244,3.46072e-06,8,-19.4249,14.8353,8,-0.0317505,0.00416818,21.0931
14.54,-9.99036,9.42005,8,3.56083e-05,0.000386366,-9.95342e-07,3.84494,3.24865e-06,8,-19.5817,14.867,8,-0.0323937,0.016968,12.1884
14.56,-10.1139,9.52171,8,-0.00032782,0.00288518,-9.3435e-07,2.41458,3.04959e-06,8,-19.739,14.8961,8,-0.0318524,0.00744942,18.6044
14.58,-10.2377,9.62311,8,-0.000372763,0.00436743,-8.77096e-07,1.43284,2.86272e-06,8,-19.8968,14.9228,8,-0.0321819,0.0186816,10.7327
