time,x,y,cte,heading_error_deg,steering_deg
3.710000,10.248232,1.079842,-0.001276,0.024403,-0.989706
3.720000,10.275918,1.082098,-0.001266,0.014220,-0.951295
3.730000,10.303604,1.084350,-0.001262,0.004432,-0.915027
3.740000,10.331291,1.086596,-0.001390,0.072150,-0.880768
3.750000,10.358978,1.088838,-0.001357,0.063088,-1.154095
3.760000,10.386666,1.091075,-0.001330,0.051213,-1.106746
3.770000,10.414354,1.093306,-0.001308,0.039825,-1.062098
3.780000,10.442042,1.095532,-0.001291,0.028897,-1.019979
3.790000,10.469731,1.097753,-0.001280,0.018403,-0.980229
3.800000,10.497420,1.099969,-0.001273,0.008317,-0.942700
3.810000,10.525110,1.102180,-0.001271,-0.001383,-0.907253
3.820000,10.552800,1.104386,-0.001376,0.067559,-1.185173
3.830000,10.580490,1.106588,-0.001346,0.055364,-1.136359
3.840000,10.608181,1.108783,-0.001322,0.043672,-1.090335
3.850000,10.635872,1.110973,-0.001303,0.032453,-1.046921
3.860000,10.663564,1.113158,-0.001290,0.021681,-1.005953
3.870000,10.691256,1.115337,-0.001282,0.011331,-0.967277
3.880000,10.718949,1.117512,-0.001279,0.001378,-0.930751
3.890000,10.746642,1.119682,-0.001393,0.071203,-1.212899
3.900000,10.774335,1.121846,-0.001361,0.058722,-1.162749
3.910000,10.802029,1.124005,-0.001336,0.046758,-1.115470
3.920000,10.829723,1.126158,-0.001316,0.035281,-1.070877
3.930000,10.857418,1.128305,-0.001301,0.024262,-1.028800
3.940000,10.885113,1.130448,-0.001292,0.013677,-0.989081
3.950000,10.912808,1.132585,-0.001288,0.003500,-0.951573
3.960000,10.940504,1.134717,-0.001411,0.074215,-1.237668
3.970000,10.968200,1.136844,-0.001379,0.061480,-1.186297
3.980000,10.995897,1.138965,-0.001352,0.049273,-1.137871
3.990000,11.023594,1.141081,-0.001331,0.037565,-1.092201
4.000000,11.051292,1.143190,-0.001315,0.026327,-1.049111
4.010000,11.078989,1.145295,-0.001305,0.015533,-1.008441
4.020000,11.106688,1.147394,-0.001300,0.005157,-0.970038
4.030000,11.134387,1.149488,-0.001434,0.076767,-0.933762
4.040000,11.162086,1.151578,-0.001399,0.067160,-1.220968
4.050000,11.189785,1.153662,-0.001369,0.054596,-1.170932
4.060000,11.217485,1.155740,-0.001346,0.042548,-1.123749
4.070000,11.245185,1.157813,-0.001328,0.030985,-1.079237
4.080000,11.272886,1.159880,-0.001316,0.019881,-1.037227
4.090000,11.300587,1.161942,-0.001309,0.009209,-0.997562
4.100000,11.328289,1.163998,-0.001307,-0.001055,-0.960098
4.110000,11.355991,1.166050,-0.001415,0.071723,-1.251661
4.120000,11.383693,1.168097,-0.001383,0.058844,-1.200170
4.130000,11.411396,1.170137,-0.001358,0.046494,-1.151618
4.140000,11.439099,1.172171,-0.001338,0.034645,-1.105819
4.150000,11.466803,1.174200,-0.001324,0.023267,-1.062599
4.160000,11.494506,1.176224,-0.001315,0.012333,-1.021796
4.170000,11.522211,1.178242,-0.001312,0.001820,-0.983260
4.180000,11.549916,1.180255,-0.001429,0.075405,-1.278793
4.190000,11.577621,1.182263,-0.001396,0.062247,-1.225983
4.200000,11.605326,1.184264,-0.001369,0.049632,-1.176193
4.210000,11.633032,1.186260,-0.001348,0.037529,-1.129231
4.220000,11.660739,1.188249,-0.001332,0.025910,-1.084918
4.230000,11.688446,1.190233,-0.001323,0.014747,-1.043086
4.240000,11.716153,1.192212,-0.001318,0.004015,-1.003582
4.250000,11.743860,1.194186,-0.001446,0.078416,-1.302787
4.260000,11.771568,1.196154,-0.001411,0.065010,-1.248781
4.270000,11.799277,1.198116,-0.001383,0.052161,-1.197869
4.280000,11.826986,1.200071,-0.001360,0.039835,-1.149852
