time,x,y,cte,heading_error_deg,steering_deg
3.620000,72.184701,-0.882434,-0.018369,-0.310330,0.811254
3.630000,72.383862,-0.864136,-0.019348,-0.309548,0.771896
3.640000,72.583004,-0.845634,-0.020328,-0.310293,0.735412
3.650000,72.782128,-0.826938,-0.021314,-0.312338,0.701570
3.660000,72.981235,-0.808056,-0.022311,-0.315475,0.670161
3.670000,73.180325,-0.788999,-0.023321,-0.319510,0.640996
3.680000,73.379399,-0.769772,-0.024347,-0.324264,0.613900
3.690000,73.578457,-0.750384,-0.025392,-0.329571,0.588716
3.700000,73.777500,-0.730842,-0.026458,-0.335279,0.565301
3.710000,73.976528,-0.711150,-0.027546,-0.341245,0.543524
3.720000,74.175542,-0.691317,-0.028656,-0.347335,0.523264
3.730000,74.374542,-0.671346,-0.029790,-0.353428,0.504413
3.740000,74.573529,-0.651242,-0.030946,-0.359408,0.486872
3.750000,74.772504,-0.631012,-0.032124,-0.365167,0.470548
3.760000,74.971465,-0.610658,-0.033324,-0.370607,0.455360
3.770000,75.170415,-0.590185,-0.034544,-0.375634,0.441232
3.780000,75.369352,-0.569596,-0.035784,-0.380159,0.428093
3.790000,75.568278,-0.548896,-0.037040,-0.384102,0.415880
3.800000,75.767193,-0.528088,-0.038311,-0.387385,0.404535
3.810000,75.966096,-0.507174,-0.039595,-0.389937,0.394005
3.820000,76.164989,-0.486157,-0.040888,-0.391689,0.384242
3.830000,76.363871,-0.465040,-0.042190,-0.392578,0.375201
3.840000,76.562742,-0.443826,-0.043495,-0.392543,0.366841
3.850000,76.761604,-0.422516,-0.044802,-0.391527,0.359126
3.860000,76.960455,-0.401113,-0.046106,-0.389477,0.352022
3.870000,77.159297,-0.379618,-0.047404,-0.386342,0.345499
3.880000,77.358129,-0.358034,-0.048693,-0.382074,0.339528
3.890000,77.556951,-0.336361,-0.049967,-0.376626,0.334085
3.900000,77.755764,-0.314603,-0.051225,-0.369955,0.329147
3.910000,77.954568,-0.292758,-0.052460,-0.362020,0.324693
3.920000,78.153362,-0.270830,-0.053669,-0.352781,0.320705
3.930000,78.352147,-0.248819,-0.054848,-0.342200,0.317167
3.940000,78.550923,-0.226726,-0.055991,-0.330241,0.314064
3.950000,78.749690,-0.204552,-0.057093,-0.316869,0.311384
3.960000,78.948448,-0.182298,-0.058151,-0.302050,0.309116
3.970000,79.147197,-0.159964,-0.059159,-0.285752,0.307251
3.980000,79.345937,-0.137550,-0.060111,-0.267943,0.305782
3.990000,79.544668,-0.115058,-0.061004,-0.248594,0.304701
4.000000,79.743391,-0.092487,-0.061830,-0.227674,0.304005
4.010000,79.942104,-0.069839,0.000000,6.513599,0.303691
4.020000,80.140809,-0.047112,0.000000,6.536095,0.303756
4.030000,80.339504,-0.024307,0.000000,6.558596,0.304202
4.040000,80.538191,-0.001424,0.000000,6.581130,0.305028
4.050000,80.736868,0.021537,0.000000,6.603724,0.306237
4.060000,80.935537,0.044577,0.000000,6.626409,0.307834
4.070000,81.134196,0.067695,0.000000,6.649212,0.309824
4.080000,81.332846,0.090893,0.000000,6.672162,0.312215
4.090000,81.531487,0.114171,0.000000,6.695289,0.315014
4.100000,81.730118,0.137529,0.000000,6.718624,0.318231
4.110000,81.928740,0.160969,0.000000,6.742197,0.321880
4.120000,82.127352,0.184490,0.000000,6.766040,0.325972
4.130000,82.325954,0.208095,0.000000,6.790186,0.330524
4.140000,82.524546,0.231785,0.000000,6.814670,0.335552
4.150000,82.723128,0.255559,0.000000,6.839526,0.341077
4.160000,82.921700,0.279421,0.000000,6.864791,0.347118
4.170000,83.120260,0.303371,0.000000,6.890504,0.353700
4.180000,83.318810,0.327411,0.000000,6.916704,0.360850
4.190000,83.517349,0.351542,0.000000,6.943434,0.368594
4.200000,83.715877,0.375767,0.000000,6.970738,0.376966
4.210000,83.914392,0.400088,0.000000,6.998661,0.385999
4.220000,84.112896,0.424507,0.000000,7.027254,0.395730
4.230000,84.311387,0.449026,0.000000,7.056568,0.406202
4.240000,84.509866,0.473648,0.000000,7.086658,0.417458
4.250000,84.708332,0.498376,0.000000,7.117581,0.429547
4.260000,84.906783,0.523212,0.000000,7.149400,0.442524
4.270000,85.105221,0.548160,0.000000,7.182180,0.456446
4.280000,85.303645,0.573224,0.000000,7.215992,0.471375
4.290000,85.502053,0.598406,0.000000,7.250909,0.487383
4.300000,85.700446,0.623712,0.000000,7.287012,0.504542
4.310000,85.898822,0.649144,0.000000,7.324387,0.522937
4.320000,86.097181,0.674709,0.000000,7.363124,0.542655
4.330000,86.295523,0.700410,0.000000,7.403322,0.563794
